Order Date,Category,Item Name,Supplier,Quantity,Unit Cost,Total Cost
2024-01-22,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-003,15,4.32,64.74
2024-01-22,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,26,4.68,121.66
2024-01-22,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,19,8.02,152.32
2024-01-22,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,23,6.05,139.09
2024-01-22,Textiles,Men's Regular Fit Jeans,TXT-001,36,16.45,592.23
2024-01-22,Textiles,Women's V-Neck T-Shirt,TXT-003,23,3.29,75.76
2024-01-29,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,9,75.25,677.21
2024-01-29,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-003,17,56.95,968.09
2024-01-29,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-003,35,18.41,644.38
2024-01-29,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-003,12,4.68,56.21
2024-01-29,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,26,4.89,127.1
2024-01-29,Textiles,Men's Athletic Shorts,TXT-003,35,7.46,260.97
2024-01-29,Textiles,Men's Basic Crewneck T-Shirt,TXT-002,38,3.23,122.61
2024-01-29,Textiles,Twin Size Sheet Set,TXT-002,32,9.46,302.84
2024-01-29,Textiles,Women's V-Neck T-Shirt,TXT-003,41,3.04,124.48
2024-02-05,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,6,21.93,131.59
2024-02-05,Electronics,Roku Express HD Streaming Media Player,ELC-002,19,20.73,393.84
2024-02-05,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,18,142.06,2557.07
2024-02-05,Food,Great Value Large Eggs (1 Dozen),FOD-003,33,2.27,74.79
2024-02-05,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,32,3.69,118.16
2024-02-05,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,41,1.2,49.08
2024-02-05,Food,Lay's Classic Potato Chips (Large Bag),FOD-002,41,3.51,143.81
2024-02-05,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-003,42,8.91,374.32
2024-02-05,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-003,25,16.87,421.72
2024-02-05,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,29,4.48,129.93
2024-02-05,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,31,7.42,230.04
2024-02-05,Textiles,Bath Towel Set (2-pack),TXT-003,37,8.14,301.34
2024-02-05,Textiles,Men's Athletic Shorts,TXT-003,29,7.76,225.13
2024-02-05,Textiles,Twin Size Sheet Set,TXT-002,37,9.35,345.77
2024-02-05,Textiles,Women's Skinny Jeans,TXT-003,28,13.39,374.97
2024-02-12,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,25,81.1,2027.44
2024-02-12,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,13,20.72,269.41
2024-02-12,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,25,120.62,3015.5
2024-02-12,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,12,8.49,101.86
2024-02-12,Food,Bananas (by the pound),FOD-003,33,0.76,25.11
2024-02-12,Food,Fresh Strawberries (1 lb),FOD-001,28,3.28,91.77
2024-02-12,Food,Great Value Large Eggs (1 Dozen),FOD-003,46,2.68,123.42
2024-02-12,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,25,1.37,34.33
2024-02-12,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-003,21,4.84,101.58
2024-02-12,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,25,5.52,138.07
2024-02-19,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,27,4.96,133.9
2024-02-19,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,30,3.21,96.34
2024-02-19,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-003,22,3.03,66.62
2024-02-19,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,39,7.3,284.75
2024-02-19,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-002,18,6.01,108.27
2024-02-19,Textiles,Men's Regular Fit Jeans,TXT-002,38,14.74,560.22
2024-02-19,Textiles,Queen Size Comforter,TXT-003,30,25.08,752.34
2024-02-19,Textiles,Twin Size Sheet Set,TXT-002,20,10.27,205.35
2024-02-19,Textiles,Women's V-Neck T-Shirt,TXT-003,40,3.48,139.17
2024-02-26,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,24,74.67,1792.17
2024-02-26,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-003,6,76.64,459.82
2024-02-26,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,12,7.96,95.55
2024-02-26,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-003,26,4.02,104.51
2024-02-26,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,47,1.33,62.34
2024-02-26,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,32,4.99,159.81
2024-02-26,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-003,14,18.56,259.79
2024-02-26,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,13,4.7,61.11
2024-02-26,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,14,2.92,40.92
2024-02-26,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,25,5.17,129.31
2024-03-04,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,15,74.35,1115.19
2024-03-04,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,13,5.49,71.43
2024-03-04,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,13,8,103.99
2024-03-04,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-003,18,33.57,604.24
2024-03-04,Food,Bananas (by the pound),FOD-003,35,0.76,26.49
2024-03-04,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,36,4.82,173.69
2024-03-04,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,15,4.45,66.82
2024-03-04,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,25,2.89,72.22
2024-03-04,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,30,6.28,188.28
2024-03-04,Textiles,Kids' Graphic Tee,TXT-003,20,2.82,56.34
2024-03-04,Textiles,Queen Size Comforter,TXT-003,29,26.11,757.25
2024-03-04,Textiles,Twin Size Sheet Set,TXT-001,37,10.3,381.1
2024-03-04,Textiles,Women's Skinny Jeans,TXT-003,38,15.93,605.32
2024-03-11,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,29,1.25,36.22
2024-03-11,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,24,3.65,87.49
2024-03-11,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-003,30,18.48,554.5
2024-03-11,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-003,21,4.68,98.25
2024-03-11,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,13,7.59,98.69
2024-03-11,Textiles,Bath Towel Set (2-pack),TXT-003,38,8.06,306.22
2024-03-11,Textiles,Kids' Graphic Tee,TXT-003,26,2.57,66.74
2024-03-11,Textiles,Men's Athletic Shorts,TXT-003,31,8.32,258.01
2024-03-11,Textiles,Men's Basic Crewneck T-Shirt,TXT-002,34,3.35,113.92
2024-03-11,Textiles,Women's V-Neck T-Shirt,TXT-003,19,3.47,65.94
2024-03-18,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-003,16,80.72,1291.53
2024-03-18,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,14,8.52,119.3
2024-03-18,Food,Fresh Strawberries (1 lb),FOD-001,31,3.18,98.66
2024-03-18,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,36,3.2,115.14
2024-03-18,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,19,4.73,89.83
2024-03-18,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-003,19,18.87,358.47
2024-03-18,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-003,24,4.88,117.08
2024-03-18,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-003,30,3.1,93.13
2024-03-18,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,13,8.57,111.46
2024-03-18,Textiles,Bath Towel Set (2-pack),TXT-003,33,7.93,261.63
2024-03-18,Textiles,Kids' Graphic Tee,TXT-003,41,3.02,123.67
2024-03-18,Textiles,Men's Athletic Shorts,TXT-003,34,7.3,248.27
2024-03-18,Textiles,Men's Fleece Hoodie,TXT-001,28,12.74,356.64
2024-03-25,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,13,252.08,3277
2024-03-25,Electronics,Roku Express HD Streaming Media Player,ELC-001,16,18,287.95
2024-03-25,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,15,7.37,110.49
2024-03-25,Food,Great Value Large Eggs (1 Dozen),FOD-003,31,2.7,83.66
2024-03-25,Food,"Great Value Milk (1 Gallon, 2%)",FOD-002,46,3.78,173.74
2024-03-25,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-003,46,4.06,186.89
2024-03-25,Textiles,Men's Athletic Shorts,TXT-003,42,8.44,354.54
2024-03-25,Textiles,Men's Fleece Hoodie,TXT-002,36,12.68,456.58
2024-03-25,Textiles,Women's Skinny Jeans,TXT-003,18,14.12,254.16
2024-03-25,Textiles,Women's V-Neck T-Shirt,TXT-003,32,3.12,99.7
2024-04-01,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,9,79.57,716.11
2024-04-01,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,20,248.3,4966.06
2024-04-01,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-003,14,4.9,68.59
2024-04-01,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,37,2.94,108.62
2024-04-01,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-003,22,14.86,326.88
2024-04-01,Textiles,Men's Athletic Shorts,TXT-003,38,8.51,323.45
2024-04-01,Textiles,Women's V-Neck T-Shirt,TXT-003,36,3.24,116.76
2024-04-08,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-003,6,64.87,389.2
2024-04-08,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,26,5.44,141.38
2024-04-08,Food,Fresh Strawberries (1 lb),FOD-001,32,2.87,91.77
2024-04-08,Food,Great Value Large Eggs (1 Dozen),FOD-003,29,2.43,70.38
2024-04-08,Food,"Great Value Milk (1 Gallon, 2%)",FOD-002,39,3.17,123.65
2024-04-08,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-003,42,8.39,352.23
2024-04-08,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-003,15,17.86,267.95
2024-04-08,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,16,2.82,45.1
2024-04-08,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-003,29,15.74,456.58
2024-04-08,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,15,4.96,74.45
2024-04-08,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,29,3.43,99.39
2024-04-08,Textiles,Queen Size Comforter,TXT-003,43,25.93,1115
2024-04-08,Textiles,Women's Skinny Jeans,TXT-003,24,15.47,371.38
2024-04-08,Textiles,Women's V-Neck T-Shirt,TXT-003,22,2.94,64.64
2024-04-15,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,24,22.01,528.25
2024-04-15,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,23,8.45,194.36
2024-04-15,Food,Coca-Cola Soda (12-pack Cans),FOD-003,40,5.34,213.73
2024-04-15,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,52,3.72,193.31
2024-04-15,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,25,4.78,119.44
2024-04-15,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,32,5.27,168.78
2024-04-15,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-003,13,13.76,178.92
2024-04-15,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,16,5.9,94.45
2024-04-22,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,21,22.19,465.89
2024-04-22,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-002,24,226.41,5433.85
2024-04-22,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-003,24,35.45,850.69
2024-04-22,Food,"Great Value Milk (1 Gallon, 2%)",FOD-002,24,3.38,81.17
2024-04-22,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-003,43,8.02,344.94
2024-04-22,Textiles,Kids' Graphic Tee,TXT-003,26,2.82,73.29
2024-04-22,Textiles,Men's Regular Fit Jeans,TXT-001,36,16.04,577.42
2024-04-22,Textiles,Women's V-Neck T-Shirt,TXT-003,42,3.52,147.74
2024-04-29,Electronics,Energizer Max AA Batteries (8-pack),ELC-002,26,6.01,156.17
2024-04-29,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,10,24.09,240.94
2024-04-29,Food,Coca-Cola Soda (12-pack Cans),FOD-003,46,5.99,275.7
2024-04-29,Food,Fresh Strawberries (1 lb),FOD-001,36,2.88,103.83
2024-04-29,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,28,4.21,117.88
2024-04-29,Textiles,Kids' Graphic Tee,TXT-003,42,2.58,108.45
2024-04-29,Textiles,Men's Athletic Shorts,TXT-003,20,7.8,155.95
2024-04-29,Textiles,Men's Fleece Hoodie,TXT-001,18,11.15,200.78
2024-05-06,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,20,5.5,109.97
2024-05-06,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-003,19,18.7,355.21
2024-05-06,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,13,4.69,60.98
2024-05-06,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,26,7.22,187.67
2024-05-06,Textiles,Kids' Graphic Tee,TXT-003,38,2.84,107.79
2024-05-06,Textiles,Men's Fleece Hoodie,TXT-002,22,11.59,255.09
2024-05-13,Food,Coca-Cola Soda (12-pack Cans),FOD-003,28,5.01,140.28
2024-05-13,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,25,3.22,80.52
2024-05-13,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-003,30,4.17,125.19
2024-05-13,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,45,1.2,53.79
2024-05-13,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,27,3.18,85.99
2024-05-13,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-003,21,4.07,85.43
2024-05-13,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-002,15,4.39,65.87
2024-05-13,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,29,3.27,94.69
2024-05-13,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,17,7.92,134.68
2024-05-13,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,24,5.13,123.05
2024-05-20,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,13,23.48,305.28
2024-05-20,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,10,262.61,2626.12
2024-05-20,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,14,7.9,110.65
2024-05-20,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-003,8,36.18,289.42
2024-05-20,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-002,14,4.94,69.11
2024-05-20,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-003,27,16.18,436.99
2024-05-20,Textiles,Queen Size Comforter,TXT-003,38,23.96,910.44
2024-05-20,Textiles,Women's Skinny Jeans,TXT-003,21,13.12,275.62
2024-05-27,Food,Great Value Large Eggs (1 Dozen),FOD-003,25,2.46,61.54
2024-05-27,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,30,1.37,41.23
2024-05-27,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-003,30,9.02,270.73
2024-05-27,Textiles,Bath Towel Set (2-pack),TXT-003,35,8.3,290.48
2024-05-27,Textiles,Men's Basic Crewneck T-Shirt,TXT-002,36,3.77,135.62
2024-05-27,Textiles,Twin Size Sheet Set,TXT-002,27,9.16,247.26
2024-06-03,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,15,75.53,1132.94
2024-06-03,Electronics,Energizer Max AA Batteries (8-pack),ELC-002,14,5.94,83.11
2024-06-03,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-002,13,227.46,2957.04
2024-06-03,Electronics,Roku Express HD Streaming Media Player,ELC-002,7,19.57,137.01
2024-06-03,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-003,16,37.22,595.55
2024-06-03,Food,Coca-Cola Soda (12-pack Cans),FOD-003,47,5.44,255.56
2024-06-03,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,32,1.31,41.83
2024-06-03,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,39,5.24,204.25
2024-06-03,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-003,25,2.86,71.46
2024-06-03,Textiles,Bath Towel Set (2-pack),TXT-003,43,8.32,357.79
2024-06-03,Textiles,Men's Fleece Hoodie,TXT-002,35,11.58,405.39
2024-06-03,Textiles,Men's Regular Fit Jeans,TXT-002,21,14.74,309.61
2024-06-03,Textiles,Women's V-Neck T-Shirt,TXT-003,34,3.17,107.89
2024-06-10,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,7,237.47,1662.32
2024-06-10,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-003,7,37.93,265.48
2024-06-10,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-003,16,19.01,304.16
2024-06-10,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-003,21,4.69,98.46
2024-06-10,Textiles,Men's Regular Fit Jeans,TXT-001,44,14.72,647.75
2024-06-10,Textiles,Queen Size Comforter,TXT-003,42,25.08,1053.47
2024-06-17,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,21,5.95,125.01
2024-06-17,Electronics,Roku Express HD Streaming Media Player,ELC-001,14,20.42,285.92
2024-06-17,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,25,8.48,212.03
2024-06-17,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,39,4.87,189.91
2024-06-17,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,39,5.19,202.55
2024-06-17,Textiles,Bath Towel Set (2-pack),TXT-003,29,7.98,231.48
2024-06-17,Textiles,Men's Basic Crewneck T-Shirt,TXT-002,41,3.73,153
2024-06-17,Textiles,Men's Fleece Hoodie,TXT-002,23,12.81,294.64
2024-06-17,Textiles,Twin Size Sheet Set,TXT-002,23,10.92,251.18
2024-06-17,Textiles,Women's V-Neck T-Shirt,TXT-003,36,3.23,116.38
2024-06-24,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,15,81.91,1228.71
2024-06-24,Electronics,Energizer Max AA Batteries (8-pack),ELC-002,23,5.66,130.23
2024-06-24,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,22,23.43,515.39
2024-06-24,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,24,119.66,2871.84
2024-06-24,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-003,8,33.85,270.83
2024-06-24,Food,Bananas (by the pound),FOD-003,49,0.8,39.38
2024-06-24,Food,Fresh Strawberries (1 lb),FOD-002,45,2.89,130.13
2024-06-24,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,40,3.69,147.43
2024-06-24,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-003,47,7.69,361.58
2024-07-01,Electronics,Energizer Max AA Batteries (8-pack),ELC-002,7,5.9,41.32
2024-07-01,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,16,21.44,342.97
2024-07-01,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-003,20,37.46,749.17
2024-07-01,Food,Coca-Cola Soda (12-pack Cans),FOD-003,37,5.01,185.35
2024-07-01,Food,Great Value Large Eggs (1 Dozen),FOD-003,51,2.59,132.11
2024-07-01,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-003,35,19.11,668.85
2024-07-01,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-003,27,4.17,112.46
2024-07-01,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-003,33,16.2,534.56
2024-07-01,Textiles,Bath Towel Set (2-pack),TXT-003,39,8.06,314.16
2024-07-01,Textiles,Men's Regular Fit Jeans,TXT-002,39,14.58,568.44
2024-07-01,Textiles,Twin Size Sheet Set,TXT-001,28,10.45,292.69
2024-07-01,Textiles,Women's Skinny Jeans,TXT-003,36,15.1,543.72
2024-07-08,Electronics,Roku Express HD Streaming Media Player,ELC-002,12,21.03,252.41
2024-07-08,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,24,136.88,3285.04
2024-07-08,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-003,36,3.83,137.84
2024-07-08,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,36,1.23,44.36
2024-07-08,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,36,4.4,158.31
2024-07-08,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,32,6.58,210.69
2024-07-08,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,22,8.58,188.76
2024-07-15,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-003,9,57.43,516.83
2024-07-15,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-003,18,91.4,1645.22
2024-07-15,Food,Bananas (by the pound),FOD-003,44,0.8,35.22
2024-07-15,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,46,3.23,148.63
2024-07-15,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-003,23,4.73,108.68
2024-07-15,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,19,3.14,59.59
2024-07-15,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,22,6.6,145.1
2024-07-15,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,37,7.85,290.28
2024-07-15,Textiles,Men's Athletic Shorts,TXT-003,23,7.3,168
2024-07-15,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,38,3.66,139.21
2024-07-15,Textiles,Men's Fleece Hoodie,TXT-001,40,12.9,516.19
2024-07-15,Textiles,Men's Regular Fit Jeans,TXT-002,22,13.81,303.78
2024-07-22,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,6,5.69,34.13
2024-07-22,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,7,22.21,155.48
2024-07-22,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,21,7.73,162.31
2024-07-22,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-003,21,16.61,348.82
2024-07-22,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,27,4.51,121.79
2024-07-22,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-003,28,3.13,87.68
2024-07-22,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,36,5.72,205.76
2024-07-22,Textiles,Bath Towel Set (2-pack),TXT-003,40,7.45,297.8
2024-07-22,Textiles,Women's Skinny Jeans,TXT-003,27,14.27,385.3
2024-07-29,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,20,5.35,107
2024-07-29,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-003,21,4.29,90.04
2024-07-29,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-003,15,3.19,47.82
2024-08-05,Food,Bananas (by the pound),FOD-003,44,0.72,31.77
2024-08-05,Food,Great Value Large Eggs (1 Dozen),FOD-003,38,2.27,86.37
2024-08-05,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-003,45,9.13,411.05
2024-08-05,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-002,37,4.72,174.82
2024-08-05,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,17,3.07,52.14
2024-08-05,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-003,30,2.99,89.69
2024-08-05,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-003,39,13.98,545.15
2024-08-05,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,15,5.56,83.39
2024-08-05,Textiles,Bath Towel Set (2-pack),TXT-003,37,7.63,282.28
2024-08-05,Textiles,Men's Athletic Shorts,TXT-003,29,8.5,246.61
2024-08-05,Textiles,Twin Size Sheet Set,TXT-001,18,10.7,192.67
2024-08-05,Textiles,Women's V-Neck T-Shirt,TXT-003,28,3.11,87.05
2024-08-12,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-003,16,54.5,872.01
2024-08-12,Electronics,Energizer Max AA Batteries (8-pack),ELC-002,18,5.85,105.28
2024-08-12,Electronics,Roku Express HD Streaming Media Player,ELC-001,20,19.77,395.34
2024-08-12,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-003,8,37.5,299.97
2024-08-12,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-003,50,3.9,195.11
2024-08-12,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-003,25,8.6,214.93
2024-08-12,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-003,14,18.91,264.67
2024-08-12,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-002,39,5.5,214.32
2024-08-12,Textiles,Men's Regular Fit Jeans,TXT-002,22,16.02,352.38
2024-08-12,Textiles,Twin Size Sheet Set,TXT-002,29,10.33,299.5
2024-08-19,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,7,23.75,166.22
