Order Date,Category,Item Name,Supplier,Quantity,Unit Cost,Total Cost
2024-01-22,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,14,2.91,40.79
2024-01-22,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,16,15.33,245.21
2024-01-22,Textiles,Bath Towel Set (2-pack),TXT-001,17,8.59,146.09
2024-01-22,Textiles,Kids' Graphic Tee,TXT-001,24,3,72.11
2024-01-22,Textiles,Men's Fleece Hoodie,TXT-001,17,11.96,203.35
2024-01-22,Textiles,Women's Skinny Jeans,TXT-003,12,14.99,179.87
2024-01-29,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,12,20.1,241.15
2024-01-29,Electronics,Roku Express HD Streaming Media Player,ELC-001,16,18.21,291.44
2024-01-29,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,14,32.19,450.69
2024-01-29,Food,Coca-Cola Soda (12-pack Cans),FOD-001,23,5.71,131.3
2024-01-29,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,33,1.19,39.41
2024-01-29,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,21,3.18,66.74
2024-02-12,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,12,5.26,63.15
2024-02-12,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,14,247,3458.03
2024-02-12,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,9,81.18,730.62
2024-02-12,Electronics,Roku Express HD Streaming Media Player,ELC-001,14,18.7,261.75
2024-02-12,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,8,8.59,68.7
2024-02-12,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,26,2.96,76.9
2024-02-12,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,26,15.92,413.85
2024-02-12,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,22,6.33,139.32
2024-02-12,Textiles,Bath Towel Set (2-pack),TXT-001,18,7.97,143.38
2024-02-12,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,26,3.22,83.69
2024-02-12,Textiles,Men's Regular Fit Jeans,TXT-001,22,15.87,349.14
2024-02-12,Textiles,Women's V-Neck T-Shirt,TXT-003,14,3.18,44.59
2024-02-19,Food,Fresh Strawberries (1 lb),FOD-001,26,2.79,72.64
2024-02-19,Food,Great Value Large Eggs (1 Dozen),FOD-003,21,2.68,56.2
2024-02-19,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,26,3.82,99.31
2024-02-19,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,35,4.24,148.37
2024-02-19,Pharmaceuticals,Advil Tablets (100 ct),PRM-002,14,5.49,76.86
2024-02-19,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,10,4.73,47.34
2024-02-19,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,18,3.08,55.49
2024-02-19,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,11,6.51,71.61
2024-02-26,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,8,5.87,46.93
2024-02-26,Electronics,Roku Express HD Streaming Media Player,ELC-001,9,19.7,177.3
2024-02-26,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-002,7,134.21,939.49
2024-02-26,Food,Coca-Cola Soda (12-pack Cans),FOD-001,19,5.03,95.61
2024-02-26,Food,Fresh Strawberries (1 lb),FOD-001,26,3.13,81.48
2024-02-26,Food,Great Value Large Eggs (1 Dozen),FOD-003,17,2.64,44.89
2024-02-26,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,9,19.69,177.19
2024-02-26,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,8,4.74,37.89
2024-02-26,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,18,2.97,53.46
2024-02-26,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,26,2.94,76.34
2024-02-26,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,12,14.42,173.02
2024-03-04,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,25,5.23,130.81
2024-03-04,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,18,4.57,82.18
2024-03-04,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,8,5.57,44.55
2024-03-04,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,22,3.83,84.35
2024-03-04,Textiles,Men's Regular Fit Jeans,TXT-001,22,14.33,315.22
2024-03-04,Textiles,Queen Size Comforter,TXT-003,16,26.87,429.92
2024-03-04,Textiles,Twin Size Sheet Set,TXT-001,27,9.27,250.25
2024-03-04,Textiles,Women's Skinny Jeans,TXT-003,26,15.73,408.94
2024-03-11,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,16,53.96,863.4
2024-03-11,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,17,124.2,2111.37
2024-03-11,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,16,1.28,20.49
2024-03-11,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,30,4.52,135.75
2024-03-11,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,16,8.33,133.32
2024-03-11,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,25,19.01,475.25
2024-03-11,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,25,4.49,112.32
2024-03-11,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,10,15.7,157.03
2024-03-11,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,26,5.92,154.04
2024-03-11,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,24,5.91,141.85
2024-03-11,Textiles,Men's Fleece Hoodie,TXT-001,26,11.35,295.01
2024-03-11,Textiles,Men's Regular Fit Jeans,TXT-001,20,15.31,306.22
2024-03-11,Textiles,Queen Size Comforter,TXT-003,22,23.49,516.89
2024-03-11,Textiles,Women's V-Neck T-Shirt,TXT-002,16,2.96,47.3
2024-03-18,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,5,62.94,314.72
2024-03-18,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,4,21.75,87.01
2024-03-18,Electronics,Roku Express HD Streaming Media Player,ELC-001,10,18.19,181.88
2024-03-18,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,18,37.79,680.26
2024-03-18,Food,Coca-Cola Soda (12-pack Cans),FOD-001,21,5.51,115.65
2024-03-18,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,21,4.47,93.83
2024-03-18,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,31,8.91,276.18
2024-03-18,Pharmaceuticals,Advil Tablets (100 ct),PRM-002,18,5.59,100.54
2024-03-18,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,12,18.14,217.73
2024-03-18,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,14,4.51,63.19
2024-03-18,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,17,2.81,47.75
2024-03-18,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-002,25,8.16,204.08
2024-03-18,Textiles,Men's Fleece Hoodie,TXT-001,30,12.42,372.57
2024-03-18,Textiles,Men's Regular Fit Jeans,TXT-001,16,14.28,228.42
2024-03-25,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,10,4.94,49.44
2024-03-25,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,23,13.55,311.59
2024-03-25,Textiles,Bath Towel Set (2-pack),TXT-001,25,7.84,196.01
2024-03-25,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,23,3.4,78.25
2024-03-25,Textiles,Men's Regular Fit Jeans,TXT-001,26,13.55,352.26
2024-03-25,Textiles,Twin Size Sheet Set,TXT-001,27,9.51,256.79
2024-04-01,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,9,268.95,2420.58
2024-04-01,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,16,79.26,1268.17
2024-04-01,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,15,8.5,127.43
2024-04-01,Food,Great Value Large Eggs (1 Dozen),FOD-002,33,2.44,80.47
2024-04-01,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,16,4.49,71.85
2024-04-01,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,20,3.79,75.79
2024-04-01,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,16,4.85,77.6
2024-04-01,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,12,18.7,224.43
2024-04-01,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,17,2.92,49.69
2024-04-01,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,9,5.61,50.45
2024-04-08,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-002,7,74.67,522.72
2024-04-08,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,16,64.22,1027.5
2024-04-08,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,15,5.68,85.13
2024-04-08,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,15,245.19,3677.88
2024-04-08,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,14,32.08,449.05
2024-04-08,Food,Bananas (by the pound),FOD-003,29,0.73,21.21
2024-04-08,Food,Fresh Strawberries (1 lb),FOD-001,34,3.14,106.82
2024-04-08,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,21,3.84,80.58
2024-04-08,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,28,3.59,100.58
2024-04-08,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,23,7.93,182.28
2024-04-08,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,23,3.24,74.51
2024-04-08,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,27,15.51,418.64
2024-04-08,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,12,5.31,63.66
2024-04-08,Textiles,Kids' Graphic Tee,TXT-001,19,2.57,48.86
2024-04-08,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,25,3.75,93.73
2024-04-08,Textiles,Women's V-Neck T-Shirt,TXT-002,15,3.5,52.5
2024-04-15,Food,Fresh Strawberries (1 lb),FOD-001,36,2.72,97.75
2024-04-15,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,18,4.75,85.57
2024-04-15,Textiles,Bath Towel Set (2-pack),TXT-001,22,8.79,193.48
2024-04-15,Textiles,Men's Fleece Hoodie,TXT-001,31,11.43,354.35
2024-04-15,Textiles,Men's Regular Fit Jeans,TXT-001,15,15.73,236.02
2024-04-15,Textiles,Queen Size Comforter,TXT-003,26,27.46,714.05
2024-04-15,Textiles,Women's Skinny Jeans,TXT-002,20,14.04,280.78
2024-04-22,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-002,12,85.99,1031.84
2024-04-22,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-002,14,22.59,316.27
2024-04-22,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,17,271.53,4616.05
2024-04-22,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,31,3.48,107.81
2024-04-22,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,25,3.83,95.63
2024-04-22,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,28,3.78,105.86
2024-04-22,Pharmaceuticals,Advil Tablets (100 ct),PRM-002,8,4.89,39.09
2024-04-22,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,24,18.36,440.72
2024-04-22,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,12,4.81,57.67
2024-04-22,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,26,3.22,83.61
2024-04-22,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,25,14.59,364.7
2024-04-22,Textiles,Men's Regular Fit Jeans,TXT-001,15,15.15,227.27
2024-04-22,Textiles,Queen Size Comforter,TXT-003,16,26.87,429.86
2024-04-29,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-002,18,86.57,1558.23
2024-04-29,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,5,60.5,302.49
2024-04-29,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,18,81.13,1460.26
2024-04-29,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-002,10,138.79,1387.87
2024-04-29,Food,Coca-Cola Soda (12-pack Cans),FOD-001,29,5.41,157
2024-04-29,Food,Great Value Large Eggs (1 Dozen),FOD-002,18,2.75,49.48
2024-04-29,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,23,3.76,86.45
2024-04-29,Pharmaceuticals,Advil Tablets (100 ct),PRM-002,24,5,120.09
2024-04-29,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,14,17.8,249.15
2024-04-29,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,18,4.33,77.95
2024-04-29,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-002,27,7.95,214.75
2024-04-29,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,25,3.42,85.59
2024-04-29,Textiles,Men's Regular Fit Jeans,TXT-001,16,13.93,222.9
2024-04-29,Textiles,Twin Size Sheet Set,TXT-001,19,10.67,202.7
2024-04-29,Textiles,Women's V-Neck T-Shirt,TXT-002,19,3.13,59.48
2024-05-06,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,13,62.99,818.88
2024-05-06,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,9,5.66,50.96
2024-05-06,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,13,78.11,1015.48
2024-05-06,Electronics,Roku Express HD Streaming Media Player,ELC-001,17,19.57,332.61
2024-05-06,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,9,8.13,73.15
2024-05-06,Food,Bananas (by the pound),FOD-003,16,0.71,11.32
2024-05-06,Food,Coca-Cola Soda (12-pack Cans),FOD-001,16,5.75,92.03
2024-05-06,Food,Fresh Strawberries (1 lb),FOD-001,16,3.08,49.25
2024-05-06,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,19,3.35,63.74
2024-05-06,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,27,4.79,129.24
2024-05-06,Textiles,Men's Athletic Shorts,TXT-002,27,7.59,204.89
2024-05-06,Textiles,Men's Fleece Hoodie,TXT-001,19,12.22,232.15
2024-05-06,Textiles,Men's Regular Fit Jeans,TXT-001,15,16.49,247.38
2024-05-06,Textiles,Women's Skinny Jeans,TXT-003,23,13.29,305.69
2024-05-13,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-002,9,84.19,757.74
2024-05-13,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,16,5.37,85.94
2024-05-13,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-002,18,22.98,413.58
2024-05-13,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,9,87.07,783.64
2024-05-13,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,17,8.33,141.64
2024-05-13,Food,Fresh Strawberries (1 lb),FOD-001,35,3.12,109.11
2024-05-13,Food,Great Value Large Eggs (1 Dozen),FOD-002,18,2.3,41.31
2024-05-13,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,24,3.25,78.05
2024-05-13,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,33,1.26,41.57
2024-05-13,Food,Skippy Creamy Peanut Butter (40 oz),FOD-002,22,4.57,100.62
2024-05-13,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,24,3.68,88.26
2024-05-13,Textiles,Queen Size Comforter,TXT-003,17,23.55,400.3
2024-05-13,Textiles,Women's Skinny Jeans,TXT-003,26,15.08,392.01
2024-05-20,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,9,57.4,516.61
2024-05-20,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,16,265.09,4241.38
2024-05-20,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,15,7.62,114.28
2024-05-20,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,12,2.71,32.49
2024-05-20,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,8,3.21,25.72
2024-05-20,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,22,5.9,129.74
2024-05-20,Textiles,Kids' Graphic Tee,TXT-001,22,3.08,67.75
2024-05-20,Textiles,Men's Athletic Shorts,TXT-003,13,7.59,98.71
2024-05-20,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,20,3.17,63.37
2024-05-20,Textiles,Twin Size Sheet Set,TXT-001,31,10.14,314.35
2024-05-27,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-002,5,22.8,114
2024-05-27,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-002,15,124.18,1862.68
2024-05-27,Food,Bananas (by the pound),FOD-003,20,0.82,16.46
2024-05-27,Food,Great Value Large Eggs (1 Dozen),FOD-002,30,2.4,72.15
2024-05-27,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,10,16.36,163.59
2024-05-27,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,27,5.93,159.99
2024-05-27,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,8,5.57,44.53
2024-05-27,Textiles,Kids' Graphic Tee,TXT-001,28,2.92,81.67
2024-05-27,Textiles,Men's Fleece Hoodie,TXT-001,15,12.74,191.06
2024-05-27,Textiles,Twin Size Sheet Set,TXT-001,23,10.44,240.01
2024-05-27,Textiles,Women's V-Neck T-Shirt,TXT-002,29,3.25,94.27
2024-06-03,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,11,72.53,797.87
2024-06-03,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,14,60.57,847.97
2024-06-03,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,10,5.17,51.71
2024-06-03,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,15,246.52,3697.77
2024-06-03,Food,Fresh Strawberries (1 lb),FOD-001,35,2.74,95.78
2024-06-03,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,27,3.22,86.85
2024-06-03,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,18,16.52,297.37
2024-06-03,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,21,5.86,123.01
2024-06-03,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,26,5.72,148.75
2024-06-03,Textiles,Men's Fleece Hoodie,TXT-001,12,13.13,157.56
2024-06-03,Textiles,Men's Regular Fit Jeans,TXT-001,23,15.26,351.03
2024-06-03,Textiles,Twin Size Sheet Set,TXT-001,31,9.13,282.94
2024-06-03,Textiles,Women's V-Neck T-Shirt,TXT-003,17,3.35,56.93
2024-06-10,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,11,55.38,609.17
2024-06-10,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,18,257.92,4642.64
2024-06-10,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,13,92.14,1197.82
2024-06-10,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,27,17.55,473.77
2024-06-10,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,22,4.69,103.09
2024-06-10,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,24,2.79,66.94
2024-06-10,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,8,3.07,24.59
2024-06-10,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,17,5.98,101.64
2024-06-10,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,21,3.17,66.56
2024-06-10,Textiles,Men's Fleece Hoodie,TXT-001,14,13.09,183.31
2024-06-17,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,6,20.85,125.12
2024-06-17,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,7,37.06,259.41
2024-06-17,Food,Great Value Large Eggs (1 Dozen),FOD-002,36,2.41,86.77
2024-06-17,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,33,8.74,288.53
2024-06-24,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,5,22.94,114.71
2024-06-24,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,12,82.8,993.65
2024-06-24,Electronics,Roku Express HD Streaming Media Player,ELC-001,18,18.85,339.27
2024-06-24,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,6,8.63,51.77
2024-06-24,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,19,3.8,72.14
2024-06-24,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,23,4.39,100.87
2024-06-24,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,9,4.92,44.28
2024-06-24,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,26,15.74,409.33
2024-06-24,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,14,6.54,91.51
2024-06-24,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,18,5.76,103.74
2024-06-24,Textiles,Men's Regular Fit Jeans,TXT-001,27,13.57,366.43
2024-06-24,Textiles,Queen Size Comforter,TXT-003,24,24.68,592.22
2024-06-24,Textiles,Women's Skinny Jeans,TXT-002,22,14.68,322.91
2024-07-01,Food,Bananas (by the pound),FOD-002,36,0.78,28.04
2024-07-01,Food,Great Value Large Eggs (1 Dozen),FOD-002,30,2.31,69.43
2024-07-01,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,31,3.33,103.15
2024-07-01,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,28,4.06,113.72
2024-07-01,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,9,4.47,40.23
2024-07-01,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,27,3.1,83.73
2024-07-01,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,26,8.34,216.74
2024-07-08,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,13,76.96,1000.48
2024-07-08,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,11,35.68,392.47
2024-07-08,Food,Coca-Cola Soda (12-pack Cans),FOD-001,20,5.33,106.51
2024-07-08,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,36,3.19,114.82
2024-07-08,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,21,4.37,91.67
2024-07-08,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,23,17.92,412.25
2024-07-08,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,14,4.91,68.67
2024-07-08,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,14,2.78,38.87
2024-07-08,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,11,15.78,173.61
2024-07-08,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,15,5.45,81.68
2024-07-08,Textiles,Men's Athletic Shorts,TXT-003,17,8.71,148.06
2024-07-08,Textiles,Women's V-Neck T-Shirt,TXT-002,27,2.92,78.91
2024-07-15,Electronics,Roku Express HD Streaming Media Player,ELC-001,18,20.28,364.96
2024-07-15,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,4,36.04,144.17
2024-07-15,Food,Bananas (by the pound),FOD-003,23,0.7,16.02
2024-07-15,Food,Coca-Cola Soda (12-pack Cans),FOD-001,30,5.54,166.2
2024-07-15,Food,Great Value Large Eggs (1 Dozen),FOD-003,36,2.48,89.19
2024-07-15,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-002,27,1.31,35.37
2024-07-15,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,28,3.85,107.78
2024-07-15,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,19,4.72,89.68
2024-07-15,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,15,4.06,60.83
2024-07-15,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,26,2.74,71.11
2024-07-15,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,27,5.74,155.05
2024-07-15,Textiles,Bath Towel Set (2-pack),TXT-001,22,8.25,181.56
2024-07-15,Textiles,Men's Athletic Shorts,TXT-003,29,7.46,216.27
2024-07-15,Textiles,Men's Regular Fit Jeans,TXT-001,19,15.3,290.79
2024-07-15,Textiles,Women's V-Neck T-Shirt,TXT-003,12,3.44,41.25
2024-07-22,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,4,74.25,297
2024-07-22,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,12,63.6,763.21
2024-07-22,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,18,138.66,2495.79
2024-07-22,Food,Great Value Large Eggs (1 Dozen),FOD-003,34,2.63,89.58
2024-07-22,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,34,3.7,125.71
2024-07-22,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,34,1.29,43.92
2024-07-22,Food,Skippy Creamy Peanut Butter (40 oz),FOD-002,20,4.42,88.4
2024-07-22,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,23,9.13,209.89
2024-07-22,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,22,18.17,399.82
2024-07-22,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,26,4.51,117.18
2024-07-22,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,19,3.09,58.64
2024-07-22,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-002,15,7.55,113.21
2024-07-22,Textiles,Kids' Graphic Tee,TXT-001,24,2.59,62.16
2024-07-22,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,18,3.81,68.57
2024-07-22,Textiles,Men's Regular Fit Jeans,TXT-001,26,16.36,425.29
2024-07-22,Textiles,Queen Size Comforter,TXT-003,25,24.8,620.07
2024-07-29,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,11,73.79,811.73
2024-07-29,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,18,247.05,4446.84
2024-07-29,Electronics,Roku Express HD Streaming Media Player,ELC-001,13,20.74,269.65
