Date,Time,Store_ID,Transaction_ID,Customer_ID,Customer_Type,Category,Product_Name,Quantity,Unit_Cost,Unit_Price,Discount_Rate,Discount_Amount,Subtotal,Tax_Amount,Total_Amount,Gross_Profit,Profit_Margin_Percent,Payment_Method,Day_of_Week,Month,Hour_of_Day,Transaction_Total,Items_Per_Transaction
2024-03-22,12:02:00,Store_C,Store_C_T003016,CUST_0203,Returning,Food,Whole Wheat Bread,2,1.5,4.05,0,0,8.11,0.65,8.75,5.11,63,Cash,Friday,March,12,8.75,1
2024-03-22,12:34:00,Store_C,Store_C_T003028,CUST_0087,Returning,Textiles,Dress Shirt,3,10,35.17,0,0,105.51,8.44,113.95,75.51,71.6,Mobile Payment,Friday,March,12,113.95,1
2024-03-22,12:54:00,Store_C,Store_C_T003007,CUST_8715,New,Food,Chicken Breast (1kg),1,6,12.92,0,0,12.92,1.03,13.96,6.92,53.6,Cash,Friday,March,12,13.96,1
2024-03-22,13:00:00,Store_C,Store_C_T003011,CUST_0186,Returning,Pharmaceuticals,Allergy Medicine,1,6,19.74,0,0,19.74,1.58,21.32,13.74,69.6,Debit Card,Friday,March,13,41.63,2
2024-03-22,13:00:00,Store_C,Store_C_T003011,CUST_0186,Returning,Textiles,Athletic Shorts,1,6,20.91,10,2.1,18.81,1.5,20.31,12.81,68.1,Debit Card,Friday,March,13,41.63,2
2024-03-22,13:15:00,Store_C,Store_C_T003034,CUST_0285,Returning,Pharmaceuticals,Hand Sanitizer,1,1.5,4.79,0,0,4.79,0.38,5.18,3.29,68.7,Debit Card,Friday,March,13,5.18,1
2024-03-22,15:18:00,Store_C,Store_C_T003017,CUST_0091,Returning,Food,Olive Oil (500ml),1,4,9.81,0,0,9.81,0.78,10.59,5.81,59.2,Credit Card,Friday,March,15,10.59,1
2024-03-22,15:19:00,Store_C,Store_C_T003031,CUST_0254,Returning,Pharmaceuticals,Bandages Pack,1,2,6.97,0,0,6.97,0.56,7.53,4.97,71.3,Credit Card,Friday,March,15,7.53,1
2024-03-22,15:21:00,Store_C,Store_C_T003022,CUST_0299,Returning,Electronics,Tablet Case,1,10,30.16,0,0,30.16,2.41,32.57,20.16,66.8,Credit Card,Friday,March,15,40.19,2
2024-03-22,15:21:00,Store_C,Store_C_T003022,CUST_0299,Returning,Food,Breakfast Cereal,1,2.5,7.05,0,0,7.05,0.56,7.61,4.55,64.5,Credit Card,Friday,March,15,40.19,2
2024-03-22,15:56:00,Store_C,Store_C_T003041,CUST_8072,New,Textiles,Women's Blouse,1,8,23.77,0,0,23.77,1.9,25.67,15.77,66.3,Credit Card,Friday,March,15,58.81,2
2024-03-22,15:56:00,Store_C,Store_C_T003041,CUST_8072,New,Electronics,Tablet Case,1,10,30.68,0,0,30.68,2.45,33.13,20.68,67.4,Credit Card,Friday,March,15,58.81,2
2024-03-22,16:18:00,Store_C,Store_C_T003026,CUST_0010,Returning,Textiles,Dress Shirt,1,10,34.05,0,0,34.05,2.72,36.78,24.05,70.6,Cash,Friday,March,16,50.82,2
2024-03-22,16:18:00,Store_C,Store_C_T003026,CUST_0010,Returning,Textiles,Men's Basic T-Shirt,1,3.5,13,0,0,13,1.04,14.04,9.5,73.1,Cash,Friday,March,16,50.82,2
2024-03-22,16:30:00,Store_C,Store_C_T003037,CUST_0207,Returning,Textiles,Cotton Bedsheet Set,1,15,49.12,0,0,49.12,3.93,53.05,34.12,69.5,Cash,Friday,March,16,95.6,2
2024-03-22,16:30:00,Store_C,Store_C_T003037,CUST_0207,Returning,Electronics,Phone Charger,2,5,19.7,0,0,39.4,3.15,42.55,29.4,74.6,Cash,Friday,March,16,95.6,2
2024-03-22,16:32:00,Store_C,Store_C_T003024,CUST_0094,Returning,Textiles,Kids' Jeans,1,12,30.86,0,0,30.86,2.47,33.32,18.86,61.1,Credit Card,Friday,March,16,39.96,2
2024-03-22,16:32:00,Store_C,Store_C_T003024,CUST_0094,Returning,Food,Breakfast Cereal,1,2.5,6.99,12.1,0.85,6.14,0.49,6.64,3.64,59.3,Credit Card,Friday,March,16,39.96,2
2024-03-22,16:45:00,Store_C,Store_C_T003036,CUST_0149,Returning,Food,Breakfast Cereal,2,2.5,7.19,0,0,14.39,1.15,15.54,9.39,65.2,Credit Card,Friday,March,16,15.54,1
2024-03-22,16:49:00,Store_C,Store_C_T003009,CUST_0344,Returning,Electronics,Bluetooth Headphones,1,25,79.69,0,0,79.69,6.38,86.07,54.69,68.6,Credit Card,Friday,March,16,86.07,1
2024-03-22,17:25:00,Store_C,Store_C_T003047,CUST_0362,Returning,Textiles,Athletic Shorts,2,6,19.53,0,0,39.05,3.12,42.18,27.05,69.3,Debit Card,Friday,March,17,42.18,1
2024-03-22,17:30:00,Store_C,Store_C_T003030,CUST_0363,Returning,Textiles,Cotton Bedsheet Set,1,15,48.54,0,0,48.54,3.88,52.42,33.54,69.1,Cash,Friday,March,17,74.54,2
2024-03-22,17:30:00,Store_C,Store_C_T003030,CUST_0363,Returning,Textiles,Athletic Shorts,1,6,20.48,0,0,20.48,1.64,22.12,14.48,70.7,Cash,Friday,March,17,74.54,2
2024-03-22,17:43:00,Store_C,Store_C_T003044,CUST_0265,Returning,Textiles,Athletic Shorts,1,6,19.66,0,0,19.66,1.57,21.23,13.66,69.5,Credit Card,Friday,March,17,21.23,1
2024-03-22,18:20:00,Store_C,Store_C_T003032,CUST_0266,Returning,Food,Organic Milk (1L),2,2,4.76,0,0,9.53,0.76,10.29,5.53,58,Credit Card,Friday,March,18,10.29,1
2024-03-22,18:25:00,Store_C,Store_C_T003023,CUST_0024,Returning,Electronics,Phone Charger,2,5,20.55,0,0,41.1,3.29,44.39,31.1,75.7,Credit Card,Friday,March,18,57.16,2
2024-03-22,18:25:00,Store_C,Store_C_T003023,CUST_0024,Returning,Food,Whole Wheat Bread,3,1.5,3.94,0,0,11.83,0.95,12.78,7.33,62,Credit Card,Friday,March,18,57.16,2
2024-03-22,18:33:00,Store_C,Store_C_T003006,CUST_0076,Returning,Textiles,Kids' Jeans,1,12,30.26,0,0,30.26,2.42,32.68,18.26,60.3,Mobile Payment,Friday,March,18,32.68,1
2024-03-22,19:00:00,Store_C,Store_C_T003019,CUST_0319,Returning,Electronics,USB Flash Drive,2,8,24.15,0,0,48.31,3.86,52.17,32.31,66.9,Debit Card,Friday,March,19,79.81,2
2024-03-22,19:00:00,Store_C,Store_C_T003019,CUST_0319,Returning,Pharmaceuticals,First Aid Kit,1,8,25.59,0,0,25.59,2.05,27.64,17.59,68.7,Debit Card,Friday,March,19,79.81,2
2024-03-22,19:14:00,Store_C,Store_C_T003045,CUST_0344,Returning,Food,Fresh Apples (1kg),2,2.5,6.01,0,0,12.02,0.96,12.98,7.02,58.4,Credit Card,Friday,March,19,12.98,1
2024-03-22,19:20:00,Store_C,Store_C_T003039,CUST_8387,New,Pharmaceuticals,Thermometer,2,12,30.41,0,0,60.83,4.87,65.69,36.83,60.5,Credit Card,Friday,March,19,65.69,1
2024-03-22,19:30:00,Store_C,Store_C_T003012,CUST_6703,New,Pharmaceuticals,Bandages Pack,1,2,6.99,13.3,0.93,6.06,0.49,6.55,4.06,67,Credit Card,Friday,March,19,163.83,2
2024-03-22,19:30:00,Store_C,Store_C_T003012,CUST_6703,New,Textiles,Cotton Bedsheet Set,3,15,48.54,0,0,145.63,11.65,157.28,100.63,69.1,Credit Card,Friday,March,19,163.83,2
2024-03-22,19:42:00,Store_C,Store_C_T003008,CUST_0310,Returning,Pharmaceuticals,Allergy Medicine,1,6,18.93,9,1.71,17.22,1.38,18.6,11.22,65.2,Cash,Friday,March,19,55.86,3
2024-03-22,19:42:00,Store_C,Store_C_T003008,CUST_0310,Returning,Food,Organic Milk (1L),1,2,5.07,0,0,5.07,0.41,5.48,3.07,60.6,Cash,Friday,March,19,55.86,3
2024-03-22,19:42:00,Store_C,Store_C_T003008,CUST_0310,Returning,Textiles,Bath Towel,2,4,14.71,0,0,29.43,2.35,31.78,21.43,72.8,Cash,Friday,March,19,55.86,3
2024-03-22,19:51:00,Store_C,Store_C_T003048,CUST_8543,New,Textiles,Athletic Shorts,2,6,19.8,0,0,39.6,3.17,42.77,27.6,69.7,Credit Card,Friday,March,19,42.77,1
2024-03-22,19:52:00,Store_C,Store_C_T003020,CUST_0029,Returning,Electronics,Phone Charger,1,5,20.54,0,0,20.54,1.64,22.18,15.54,75.7,Credit Card,Friday,March,19,22.18,1
2024-03-22,20:04:00,Store_C,Store_C_T003038,CUST_0232,Returning,Pharmaceuticals,First Aid Kit,2,8,26.14,0,0,52.28,4.18,56.46,36.28,69.4,Debit Card,Friday,March,20,56.46,1
2024-03-22,20:05:00,Store_C,Store_C_T003025,CUST_0010,Returning,Electronics,Phone Charger,1,5,19.76,0,0,19.76,1.58,21.34,14.76,74.7,Cash,Friday,March,20,21.34,1
2024-03-22,20:24:00,Store_C,Store_C_T003014,CUST_0049,Returning,Food,Organic Milk (1L),1,2,4.99,0,0,4.99,0.4,5.39,2.99,59.9,Cash,Friday,March,20,5.39,1
2024-03-22,20:36:00,Store_C,Store_C_T003042,CUST_0084,Returning,Pharmaceuticals,Thermometer,2,12,28.96,0,0,57.92,4.63,62.56,33.92,58.6,Credit Card,Friday,March,20,62.56,1
2024-03-22,21:05:00,Store_C,Store_C_T003013,CUST_0423,Returning,Food,Pasta Pack,1,1,2.85,0,0,2.85,0.23,3.08,1.85,65,Credit Card,Friday,March,21,3.08,1
2024-03-22,21:28:00,Store_C,Store_C_T003021,CUST_9039,New,Food,Fresh Apples (1kg),3,2.5,6.23,0,0,18.68,1.49,20.17,11.18,59.8,Credit Card,Friday,March,21,20.17,1
2024-03-22,21:39:00,Store_C,Store_C_T003027,CUST_0478,Returning,Food,Pasta Pack,1,1,3.05,0,0,3.05,0.24,3.29,2.05,67.2,Credit Card,Friday,March,21,3.29,1
2024-03-22,21:48:00,Store_C,Store_C_T003040,CUST_0113,Returning,Pharmaceuticals,Thermometer,1,12,29.1,0,0,29.1,2.33,31.43,17.1,58.8,Debit Card,Friday,March,21,31.43,1
2024-03-23,08:09:00,Store_C,Store_C_T003063,CUST_0216,Returning,Pharmaceuticals,Allergy Medicine,1,6,19.2,0,0,19.2,1.54,20.73,13.2,68.7,Cash,Saturday,March,8,26.88,2
2024-03-23,08:09:00,Store_C,Store_C_T003063,CUST_0216,Returning,Food,Pasta Pack,2,1,2.85,0,0,5.69,0.46,6.15,3.69,64.9,Cash,Saturday,March,8,26.88,2
2024-03-23,08:09:00,Store_C,Store_C_T003084,CUST_0487,Returning,Textiles,Men's Basic T-Shirt,1,3.5,12.5,0,0,12.5,1,13.5,9,72,Credit Card,Saturday,March,8,146.08,3
2024-03-23,08:09:00,Store_C,Store_C_T003084,CUST_0487,Returning,Electronics,Bluetooth Headphones,1,25,80.93,0,0,80.93,6.47,87.4,55.93,69.1,Credit Card,Saturday,March,8,146.08,3
2024-03-23,08:09:00,Store_C,Store_C_T003084,CUST_0487,Returning,Electronics,Phone Charger,2,5,20.91,0,0,41.83,3.35,45.17,31.83,76.1,Credit Card,Saturday,March,8,146.08,3
2024-03-23,08:49:00,Store_C,Store_C_T003070,CUST_5060,New,Food,Fresh Apples (1kg),2,2.5,6.28,0,0,12.57,1.01,13.57,7.57,60.2,Debit Card,Saturday,March,8,13.57,1
2024-03-23,09:07:00,Store_C,Store_C_T003059,CUST_0165,Returning,Textiles,Women's Blouse,1,8,25.65,0,0,25.65,2.05,27.7,17.65,68.8,Credit Card,Saturday,March,9,61.66,2
2024-03-23,09:07:00,Store_C,Store_C_T003059,CUST_0165,Returning,Pharmaceuticals,Vitamin C Supplements,2,5,15.72,0,0,31.45,2.52,33.96,21.45,68.2,Credit Card,Saturday,March,9,61.66,2
2024-03-23,09:45:00,Store_C,Store_C_T003064,CUST_0399,Returning,Food,Fresh Apples (1kg),1,2.5,5.94,0,0,5.94,0.48,6.41,3.44,57.9,Debit Card,Saturday,March,9,6.41,1
2024-03-23,09:53:00,Store_C,Store_C_T003079,CUST_0354,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,15.91,14.1,2.24,13.67,1.09,14.76,8.67,63.4,Credit Card,Saturday,March,9,58.11,2
2024-03-23,09:53:00,Store_C,Store_C_T003079,CUST_0354,Returning,Electronics,Wireless Mouse,1,15,40.14,0,0,40.14,3.21,43.35,25.14,62.6,Credit Card,Saturday,March,9,58.11,2
2024-03-23,10:05:00,Store_C,Store_C_T003067,CUST_0216,Returning,Electronics,Power Bank,2,20,50.14,14.1,14.13,86.15,6.89,93.05,46.15,53.6,Credit Card,Saturday,March,10,93.05,1
2024-03-23,10:10:00,Store_C,Store_C_T003057,CUST_0362,Returning,Textiles,Cotton Bedsheet Set,1,15,48.51,0,0,48.51,3.88,52.39,33.51,69.1,Mobile Payment,Saturday,March,10,116.52,2
2024-03-23,10:10:00,Store_C,Store_C_T003057,CUST_0362,Returning,Electronics,Tablet Case,2,10,29.69,0,0,59.39,4.75,64.14,39.39,66.3,Mobile Payment,Saturday,March,10,116.52,2
2024-03-23,10:10:00,Store_C,Store_C_T003089,CUST_0251,Returning,Food,Fresh Apples (1kg),1,2.5,6.06,0,0,6.06,0.48,6.54,3.56,58.7,Gift Card,Saturday,March,10,6.54,1
2024-03-23,10:18:00,Store_C,Store_C_T003051,CUST_0333,Returning,Food,Fresh Apples (1kg),3,2.5,6.2,0,0,18.59,1.49,20.07,11.09,59.6,Cash,Saturday,March,10,106.41,2
2024-03-23,10:18:00,Store_C,Store_C_T003051,CUST_0333,Returning,Textiles,Winter Jacket,1,25,79.94,0,0,79.94,6.4,86.34,54.94,68.7,Cash,Saturday,March,10,106.41,2
2024-03-23,10:29:00,Store_C,Store_C_T003050,CUST_0268,Returning,Food,Whole Wheat Bread,1,1.5,4.15,0,0,4.15,0.33,4.48,2.65,63.9,Debit Card,Saturday,March,10,4.48,1
2024-03-23,11:19:00,Store_C,Store_C_T003083,CUST_0293,Returning,Electronics,Tablet Case,1,10,30.48,0,0,30.48,2.44,32.92,20.48,67.2,Debit Card,Saturday,March,11,52.75,2
2024-03-23,11:19:00,Store_C,Store_C_T003083,CUST_0293,Returning,Pharmaceuticals,Allergy Medicine,1,6,18.35,0,0,18.35,1.47,19.82,12.35,67.3,Debit Card,Saturday,March,11,52.75,2
2024-03-23,11:33:00,Store_C,Store_C_T003056,CUST_0010,Returning,Electronics,Smart Watch,1,80,195.53,0,0,195.53,15.64,211.17,115.53,59.1,Credit Card,Saturday,March,11,211.17,1
2024-03-23,11:46:00,Store_C,Store_C_T003065,CUST_9229,New,Electronics,Bluetooth Headphones,2,25,79.23,0,0,158.46,12.68,171.14,108.46,68.4,Debit Card,Saturday,March,11,203.13,2
2024-03-23,11:46:00,Store_C,Store_C_T003065,CUST_9229,New,Textiles,Bath Towel,2,4,14.81,0,0,29.62,2.37,31.99,21.62,73,Debit Card,Saturday,March,11,203.13,2
2024-03-23,11:54:00,Store_C,Store_C_T003074,CUST_0050,Returning,Pharmaceuticals,Bandages Pack,1,2,6.76,0,0,6.76,0.54,7.3,4.76,70.4,Credit Card,Saturday,March,11,7.3,1
2024-03-23,12:51:00,Store_C,Store_C_T003072,CUST_0230,Returning,Electronics,Bluetooth Headphones,1,25,77.52,0,0,77.52,6.2,83.72,52.52,67.8,Mobile Payment,Saturday,March,12,731.8,2
2024-03-23,12:51:00,Store_C,Store_C_T003072,CUST_0230,Returning,Electronics,Smart Watch,3,80,200.02,0,0,600.07,48.01,648.08,360.07,60,Mobile Payment,Saturday,March,12,731.8,2
2024-03-23,13:16:00,Store_C,Store_C_T003061,CUST_0457,Returning,Electronics,Smart Watch,3,80,206.33,0,0,618.99,49.52,668.5,378.99,61.2,Mobile Payment,Saturday,March,13,668.5,1
2024-03-23,13:28:00,Store_C,Store_C_T003055,CUST_0098,Returning,Pharmaceuticals,Pain Relief Tablets,1,2.5,9.11,6.2,0.57,8.54,0.68,9.22,6.04,70.7,Mobile Payment,Saturday,March,13,9.22,1
2024-03-23,13:39:00,Store_C,Store_C_T003058,CUST_8191,New,Textiles,Men's Basic T-Shirt,1,3.5,12.67,0,0,12.67,1.01,13.68,9.17,72.4,Credit Card,Saturday,March,13,224.93,2
2024-03-23,13:39:00,Store_C,Store_C_T003058,CUST_8191,New,Electronics,Smart Watch,1,80,195.6,0,0,195.6,15.65,211.25,115.6,59.1,Credit Card,Saturday,March,13,224.93,2
2024-03-23,14:01:00,Store_C,Store_C_T003069,CUST_0151,Returning,Food,Greek Yogurt,2,1.8,4.65,0,0,9.3,0.74,10.05,5.7,61.3,Mobile Payment,Saturday,March,14,36.75,2
2024-03-23,14:01:00,Store_C,Store_C_T003069,CUST_0151,Returning,Textiles,Women's Blouse,1,8,24.72,0,0,24.72,1.98,26.7,16.72,67.6,Mobile Payment,Saturday,March,14,36.75,2
2024-03-23,14:12:00,Store_C,Store_C_T003085,CUST_0080,Returning,Food,Greek Yogurt,1,1.8,4.44,0,0,4.44,0.36,4.8,2.64,59.5,Mobile Payment,Saturday,March,14,7.96,2
2024-03-23,14:12:00,Store_C,Store_C_T003085,CUST_0080,Returning,Food,Pasta Pack,1,1,2.93,0,0,2.93,0.23,3.16,1.93,65.8,Mobile Payment,Saturday,March,14,7.96,2
2024-03-23,15:54:00,Store_C,Store_C_T003092,CUST_0402,Returning,Pharmaceuticals,Allergy Medicine,1,6,18.53,0,0,18.53,1.48,20.02,12.53,67.6,Credit Card,Saturday,March,15,20.02,1
2024-03-23,16:04:00,Store_C,Store_C_T003087,CUST_0358,Returning,Pharmaceuticals,Thermometer,1,12,29.05,0,0,29.05,2.32,31.37,17.05,58.7,Gift Card,Saturday,March,16,31.37,1
2024-03-23,16:48:00,Store_C,Store_C_T003073,CUST_7454,New,Textiles,Athletic Shorts,1,6,20.27,0,0,20.27,1.62,21.89,14.27,70.4,Credit Card,Saturday,March,16,245.79,2
2024-03-23,16:48:00,Store_C,Store_C_T003073,CUST_7454,New,Electronics,Smart Watch,1,80,207.31,0,0,207.31,16.58,223.89,127.31,61.4,Credit Card,Saturday,March,16,245.79,2
2024-03-23,16:53:00,Store_C,Store_C_T003091,CUST_0077,Returning,Electronics,Tablet Case,3,10,31.15,0,0,93.46,7.48,100.94,63.46,67.9,Cash,Saturday,March,16,100.94,1
2024-03-23,17:01:00,Store_C,Store_C_T003066,CUST_5807,New,Food,Olive Oil (500ml),1,4,9.97,0,0,9.97,0.8,10.77,5.97,59.9,Credit Card,Saturday,March,17,10.77,1
2024-03-23,17:19:00,Store_C,Store_C_T003060,CUST_0456,Returning,Textiles,Men's Basic T-Shirt,1,3.5,13.49,0,0,13.49,1.08,14.56,9.99,74,Debit Card,Saturday,March,17,14.56,1
2024-03-23,17:32:00,Store_C,Store_C_T003071,CUST_7891,New,Pharmaceuticals,Allergy Medicine,1,6,18.77,0,0,18.77,1.5,20.28,12.77,68,Cash,Saturday,March,17,94.28,2
2024-03-23,17:32:00,Store_C,Store_C_T003071,CUST_7891,New,Textiles,Dress Shirt,2,10,34.26,0,0,68.52,5.48,74,48.52,70.8,Cash,Saturday,March,17,94.28,2
2024-03-23,17:33:00,Store_C,Store_C_T003086,CUST_5353,New,Electronics,Phone Charger,1,5,19.15,0,0,19.15,1.53,20.68,14.15,73.9,Cash,Saturday,March,17,20.68,1
2024-03-23,17:37:00,Store_C,Store_C_T003077,CUST_0015,Returning,Food,Olive Oil (500ml),1,4,9.81,0,0,9.81,0.78,10.59,5.81,59.2,Credit Card,Saturday,March,17,29.54,2
2024-03-23,17:37:00,Store_C,Store_C_T003077,CUST_0015,Returning,Pharmaceuticals,Pain Relief Tablets,2,2.5,8.77,0,0,17.55,1.4,18.95,12.55,71.5,Credit Card,Saturday,March,17,29.54,2
2024-03-23,17:39:00,Store_C,Store_C_T003052,CUST_6490,New,Electronics,Power Bank,1,20,51.66,0,0,51.66,4.13,55.79,31.66,61.3,Credit Card,Saturday,March,17,55.79,1
2024-03-23,17:55:00,Store_C,Store_C_T003053,CUST_0043,Returning,Food,Breakfast Cereal,1,2.5,6.79,0,0,6.79,0.54,7.33,4.29,63.2,Credit Card,Saturday,March,17,39.84,2
2024-03-23,17:55:00,Store_C,Store_C_T003053,CUST_0043,Returning,Textiles,Kids' Jeans,1,12,30.1,0,0,30.1,2.41,32.51,18.1,60.1,Credit Card,Saturday,March,17,39.84,2
2024-03-23,18:39:00,Store_C,Store_C_T003062,CUST_0161,Returning,Textiles,Cotton Bedsheet Set,1,15,51.83,0,0,51.83,4.15,55.98,36.83,71.1,Credit Card,Saturday,March,18,78.79,2
2024-03-23,18:39:00,Store_C,Store_C_T003062,CUST_0161,Returning,Textiles,Women's Blouse,1,8,24.04,12.2,2.93,21.12,1.69,22.81,13.12,62.1,Credit Card,Saturday,March,18,78.79,2
2024-03-23,18:49:00,Store_C,Store_C_T003054,CUST_0296,Returning,Textiles,Bath Towel,1,4,14.76,0,0,14.76,1.18,15.95,10.76,72.9,Debit Card,Saturday,March,18,44.47,2
2024-03-23,18:49:00,Store_C,Store_C_T003054,CUST_0296,Returning,Food,Chicken Breast (1kg),2,6,13.21,0,0,26.41,2.11,28.53,14.41,54.6,Debit Card,Saturday,March,18,44.47,2
2024-03-23,19:02:00,Store_C,Store_C_T003076,CUST_0102,Returning,Textiles,Women's Blouse,1,8,23.86,0,0,23.86,1.91,25.77,15.86,66.5,Cash,Saturday,March,19,25.77,1
2024-03-23,19:02:00,Store_C,Store_C_T003081,CUST_0420,Returning,Textiles,Women's Blouse,3,8,24.04,0,0,72.11,5.77,77.88,48.11,66.7,Mobile Payment,Saturday,March,19,92.5,2
2024-03-23,19:02:00,Store_C,Store_C_T003081,CUST_0420,Returning,Food,Chicken Breast (1kg),1,6,13.54,0,0,13.54,1.08,14.62,7.54,55.7,Mobile Payment,Saturday,March,19,92.5,2
2024-03-23,19:13:00,Store_C,Store_C_T003093,CUST_0263,Returning,Electronics,Portable Speaker,1,35,101.32,13.9,14.03,87.29,6.98,94.27,52.29,59.9,Cash,Saturday,March,19,125.77,2
2024-03-23,19:13:00,Store_C,Store_C_T003093,CUST_0263,Returning,Pharmaceuticals,Thermometer,1,12,29.17,0,0,29.17,2.33,31.5,17.17,58.9,Cash,Saturday,March,19,125.77,2
2024-03-23,19:22:00,Store_C,Store_C_T003068,CUST_0058,Returning,Pharmaceuticals,Cough Syrup,1,3,12.37,0,0,12.37,0.99,13.36,9.37,75.7,Mobile Payment,Saturday,March,19,13.36,1
2024-03-23,19:34:00,Store_C,Store_C_T003075,CUST_0396,Returning,Electronics,Smart Watch,2,80,207.08,0,0,414.17,33.13,447.3,254.17,61.4,Cash,Saturday,March,19,458.54,2
2024-03-23,19:34:00,Store_C,Store_C_T003075,CUST_0396,Returning,Food,Olive Oil (500ml),1,4,10.41,0,0,10.41,0.83,11.24,6.41,61.6,Cash,Saturday,March,19,458.54,2
2024-03-23,19:57:00,Store_C,Store_C_T003090,CUST_0017,Returning,Electronics,Power Bank,1,20,50.57,0,0,50.57,4.05,54.62,30.57,60.5,Cash,Saturday,March,19,54.62,1
2024-03-23,20:25:00,Store_C,Store_C_T003088,CUST_0410,Returning,Textiles,Winter Jacket,2,25,78.77,0,0,157.53,12.6,170.13,107.53,68.3,Debit Card,Saturday,March,20,170.13,1
2024-03-23,21:12:00,Store_C,Store_C_T003082,CUST_0105,Returning,Pharmaceuticals,Cough Syrup,1,3,12.52,0,0,12.52,1,13.53,9.52,76,Credit Card,Saturday,March,21,13.53,1
2024-03-23,21:16:00,Store_C,Store_C_T003078,CUST_0363,Returning,Food,Whole Wheat Bread,1,1.5,4.18,11.5,0.48,3.7,0.3,3.99,2.2,59.4,Mobile Payment,Saturday,March,21,3.99,1
2024-03-23,21:31:00,Store_C,Store_C_T003080,CUST_0212,Returning,Textiles,Cotton Bedsheet Set,1,15,51.63,0,0,51.63,4.13,55.76,36.63,70.9,Credit Card,Saturday,March,21,87.61,2
2024-03-23,21:31:00,Store_C,Store_C_T003080,CUST_0212,Returning,Electronics,Tablet Case,1,10,29.48,0,0,29.48,2.36,31.84,19.48,66.1,Credit Card,Saturday,March,21,87.61,2
2024-03-23,21:53:00,Store_C,Store_C_T003049,CUST_0278,Returning,Electronics,Bluetooth Headphones,1,25,81.59,8.8,7.17,74.41,5.95,80.36,49.41,66.4,Debit Card,Saturday,March,21,91.16,2
2024-03-23,21:53:00,Store_C,Store_C_T003049,CUST_0278,Returning,Food,Olive Oil (500ml),1,4,9.99,0,0,9.99,0.8,10.79,5.99,60,Debit Card,Saturday,March,21,91.16,2
2024-03-23,21:53:00,Store_C,Store_C_T003094,CUST_0288,Returning,Pharmaceuticals,Hand Sanitizer,1,1.5,5.16,0,0,5.16,0.41,5.57,3.66,70.9,Debit Card,Saturday,March,21,5.57,1
2024-03-24,09:32:00,Store_C,Store_C_T003112,CUST_0312,Returning,Food,Greek Yogurt,1,1.8,4.5,0,0,4.5,0.36,4.86,2.7,60,Mobile Payment,Sunday,March,9,4.86,1
2024-03-24,09:33:00,Store_C,Store_C_T003098,CUST_0439,Returning,Pharmaceuticals,First Aid Kit,2,8,25.93,0,0,51.86,4.15,56.01,35.86,69.1,Debit Card,Sunday,March,9,168.92,2
2024-03-24,09:33:00,Store_C,Store_C_T003098,CUST_0439,Returning,Textiles,Cotton Bedsheet Set,2,15,52.27,0,0,104.55,8.36,112.91,74.55,71.3,Debit Card,Sunday,March,9,168.92,2
2024-03-24,09:35:00,Store_C,Store_C_T003118,CUST_0195,Returning,Electronics,Power Bank,2,20,50.39,0,0,100.78,8.06,108.84,60.78,60.3,Credit Card,Sunday,March,9,122.25,2
2024-03-24,09:35:00,Store_C,Store_C_T003118,CUST_0195,Returning,Textiles,Men's Basic T-Shirt,1,3.5,12.41,0,0,12.41,0.99,13.41,8.91,71.8,Credit Card,Sunday,March,9,122.25,2
2024-03-24,10:08:00,Store_C,Store_C_T003117,CUST_6409,New,Electronics,Wireless Mouse,1,15,38.96,0,0,38.96,3.12,42.08,23.96,61.5,Credit Card,Sunday,March,10,42.08,1
2024-03-24,10:32:00,Store_C,Store_C_T003121,CUST_6341,New,Food,Greek Yogurt,1,1.8,4.35,0,0,4.35,0.35,4.7,2.55,58.7,Credit Card,Sunday,March,10,4.7,1
2024-03-24,10:51:00,Store_C,Store_C_T003111,CUST_0294,Returning,Pharmaceuticals,Cough Syrup,1,3,13.03,0,0,13.03,1.04,14.07,10.03,77,Debit Card,Sunday,March,10,56.86,2
2024-03-24,10:51:00,Store_C,Store_C_T003111,CUST_0294,Returning,Electronics,Wireless Mouse,1,15,39.62,0,0,39.62,3.17,42.79,24.62,62.1,Debit Card,Sunday,March,10,56.86,2
2024-03-24,11:45:00,Store_C,Store_C_T003113,CUST_8156,New,Pharmaceuticals,Vitamin C Supplements,2,5,15.86,0,0,31.72,2.54,34.26,21.72,68.5,Credit Card,Sunday,March,11,34.26,1
2024-03-24,11:50:00,Store_C,Store_C_T003125,CUST_0053,Returning,Textiles,Winter Jacket,1,25,76.21,0,0,76.21,6.1,82.3,51.21,67.2,Credit Card,Sunday,March,11,113.26,2
2024-03-24,11:50:00,Store_C,Store_C_T003125,CUST_0053,Returning,Textiles,Kids' Jeans,1,12,28.66,0,0,28.66,2.29,30.95,16.66,58.1,Credit Card,Sunday,March,11,113.26,2
2024-03-24,12:21:00,Store_C,Store_C_T003110,CUST_0141,Returning,Pharmaceuticals,Allergy Medicine,2,6,19.78,0,0,39.56,3.17,42.73,27.56,69.7,Credit Card,Sunday,March,12,42.73,1
2024-03-24,12:43:00,Store_C,Store_C_T003116,CUST_0005,Returning,Textiles,Men's Basic T-Shirt,2,3.5,12.54,0,0,25.08,2.01,27.09,18.08,72.1,Debit Card,Sunday,March,12,48.04,2
