Date,Time,Store_ID,Transaction_ID,Customer_ID,Customer_Type,Category,Product_Name,Quantity,Unit_Cost,Unit_Price,Discount_Rate,Discount_Amount,Subtotal,Tax_Amount,Total_Amount,Gross_Profit,Profit_Margin_Percent,Payment_Method,Day_of_Week,Month,Hour_of_Day,Transaction_Total,Items_Per_Transaction
2024-03-23,16:27:00,Store_B,Store_B_T003541,CUST_0098,Returning,Pharmaceuticals,Cough Syrup,1,3,12.93,0,0,12.93,1.03,13.96,9.93,76.8,Credit Card,Saturday,March,16,443.36,2
2024-03-23,16:27:00,Store_B,Store_B_T003541,CUST_0098,Returning,Electronics,Smart Watch,2,80,198.8,0,0,397.59,31.81,429.4,237.59,59.8,Credit Card,Saturday,March,16,443.36,2
2024-03-23,16:29:00,Store_B,Store_B_T003576,CUST_0199,Returning,Electronics,Wireless Mouse,1,15,41.47,0,0,41.47,3.32,44.79,26.47,63.8,Credit Card,Saturday,March,16,44.79,1
2024-03-23,16:32:00,Store_B,Store_B_T003551,CUST_0001,Returning,Electronics,Smart Watch,1,80,205.2,0,0,205.2,16.42,221.61,125.2,61,Credit Card,Saturday,March,16,393.35,2
2024-03-23,16:32:00,Store_B,Store_B_T003551,CUST_0001,Returning,Electronics,Bluetooth Headphones,2,25,79.51,0,0,159.02,12.72,171.74,109.02,68.6,Credit Card,Saturday,March,16,393.35,2
2024-03-23,16:40:00,Store_B,Store_B_T003548,CUST_0345,Returning,Food,Pasta Pack,1,1,2.92,0,0,2.92,0.23,3.16,1.92,65.8,Credit Card,Saturday,March,16,20.45,2
2024-03-23,16:40:00,Store_B,Store_B_T003548,CUST_0345,Returning,Pharmaceuticals,Pain Relief Tablets,2,2.5,9.19,12.9,2.37,16.01,1.28,17.29,11.01,68.8,Credit Card,Saturday,March,16,20.45,2
2024-03-23,16:58:00,Store_B,Store_B_T003569,CUST_0329,Returning,Pharmaceuticals,Hand Sanitizer,1,1.5,4.91,0,0,4.91,0.39,5.3,3.41,69.4,Credit Card,Saturday,March,16,59.52,2
2024-03-23,16:58:00,Store_B,Store_B_T003569,CUST_0329,Returning,Electronics,Power Bank,1,20,50.2,0,0,50.2,4.02,54.21,30.2,60.2,Credit Card,Saturday,March,16,59.52,2
2024-03-23,17:07:00,Store_B,Store_B_T003573,CUST_0219,Returning,Pharmaceuticals,Hand Sanitizer,1,1.5,4.9,0,0,4.9,0.39,5.29,3.4,69.4,Cash,Saturday,March,17,19.22,2
2024-03-23,17:07:00,Store_B,Store_B_T003573,CUST_0219,Returning,Pharmaceuticals,Cough Syrup,1,3,13.59,5.1,0.69,12.9,1.03,13.93,9.9,76.7,Cash,Saturday,March,17,19.22,2
2024-03-23,17:09:00,Store_B,Store_B_T003543,CUST_0032,Returning,Food,Breakfast Cereal,2,2.5,6.66,0,0,13.32,1.07,14.39,8.32,62.5,Credit Card,Saturday,March,17,14.39,1
2024-03-23,17:36:00,Store_B,Store_B_T003561,CUST_0194,Returning,Electronics,Power Bank,1,20,50.53,0,0,50.53,4.04,54.57,30.53,60.4,Debit Card,Saturday,March,17,58.8,2
2024-03-23,17:36:00,Store_B,Store_B_T003561,CUST_0194,Returning,Pharmaceuticals,Hand Sanitizer,1,1.5,4.83,19,0.92,3.91,0.31,4.23,2.41,61.7,Debit Card,Saturday,March,17,58.8,2
2024-03-23,17:38:00,Store_B,Store_B_T003555,CUST_0222,Returning,Food,Olive Oil (500ml),2,4,9.51,0,0,19.02,1.52,20.54,11.02,57.9,Gift Card,Saturday,March,17,24.2,2
2024-03-23,17:38:00,Store_B,Store_B_T003555,CUST_0222,Returning,Food,Whole Wheat Bread,1,1.5,4.05,16.5,0.67,3.39,0.27,3.66,1.89,55.7,Gift Card,Saturday,March,17,24.2,2
2024-03-23,17:41:00,Store_B,Store_B_T003538,CUST_0246,Returning,Textiles,Cotton Bedsheet Set,1,15,51.01,0,0,51.01,4.08,55.09,36.01,70.6,Credit Card,Saturday,March,17,62.9,2
2024-03-23,17:41:00,Store_B,Store_B_T003538,CUST_0246,Returning,Pharmaceuticals,Bandages Pack,1,2,7.23,0,0,7.23,0.58,7.81,5.23,72.4,Credit Card,Saturday,March,17,62.9,2
2024-03-23,17:51:00,Store_B,Store_B_T003539,CUST_0031,Returning,Pharmaceuticals,Allergy Medicine,3,6,19.37,13.2,7.68,50.42,4.03,54.46,32.42,64.3,Debit Card,Saturday,March,17,54.46,1
2024-03-23,18:29:00,Store_B,Store_B_T003546,CUST_0361,Returning,Textiles,Winter Jacket,2,25,83.71,0,0,167.42,13.39,180.82,117.42,70.1,Credit Card,Saturday,March,18,221.01,2
2024-03-23,18:29:00,Store_B,Store_B_T003546,CUST_0361,Returning,Electronics,Wireless Mouse,1,15,39.21,5.1,2,37.21,2.98,40.19,22.21,59.7,Credit Card,Saturday,March,18,221.01,2
2024-03-23,18:49:00,Store_B,Store_B_T003544,CUST_0299,Returning,Electronics,Smart Watch,2,80,196.37,0,0,392.75,31.42,424.17,232.75,59.3,Credit Card,Saturday,March,18,424.17,1
2024-03-23,19:40:00,Store_B,Store_B_T003562,CUST_0263,Returning,Textiles,Cotton Bedsheet Set,2,15,52,0,0,104,8.32,112.32,74,71.2,Credit Card,Saturday,March,19,132.51,2
2024-03-23,19:40:00,Store_B,Store_B_T003562,CUST_0263,Returning,Pharmaceuticals,Pain Relief Tablets,2,2.5,9.35,0,0,18.7,1.5,20.2,13.7,73.3,Credit Card,Saturday,March,19,132.51,2
2024-03-23,20:45:00,Store_B,Store_B_T003578,CUST_0370,Returning,Electronics,Power Bank,1,20,50.74,0,0,50.74,4.06,54.79,30.74,60.6,Credit Card,Saturday,March,20,72.78,2
2024-03-23,20:45:00,Store_B,Store_B_T003578,CUST_0370,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,16.65,0,0,16.65,1.33,17.98,11.65,70,Credit Card,Saturday,March,20,72.78,2
2024-03-23,21:22:00,Store_B,Store_B_T003575,CUST_6476,New,Electronics,Smart Watch,1,80,209.14,0,0,209.14,16.73,225.87,129.14,61.7,Cash,Saturday,March,21,316.08,2
2024-03-23,21:22:00,Store_B,Store_B_T003575,CUST_6476,New,Electronics,Bluetooth Headphones,1,25,83.52,0,0,83.52,6.68,90.2,58.52,70.1,Cash,Saturday,March,21,316.08,2
2024-03-23,21:24:00,Store_B,Store_B_T003565,CUST_0251,Returning,Pharmaceuticals,Bandages Pack,1,2,6.71,0,0,6.71,0.54,7.24,4.71,70.2,Cash,Saturday,March,21,7.24,1
2024-03-23,21:33:00,Store_B,Store_B_T003563,CUST_0414,Returning,Textiles,Winter Jacket,1,25,81.92,0,0,81.92,6.55,88.47,56.92,69.5,Debit Card,Saturday,March,21,106.37,2
2024-03-23,21:33:00,Store_B,Store_B_T003563,CUST_0414,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,16.58,0,0,16.58,1.33,17.91,11.58,69.8,Debit Card,Saturday,March,21,106.37,2
2024-03-23,21:44:00,Store_B,Store_B_T003553,CUST_0493,Returning,Textiles,Winter Jacket,1,25,79.76,0,0,79.76,6.38,86.14,54.76,68.7,Credit Card,Saturday,March,21,86.14,1
2024-03-23,21:47:00,Store_B,Store_B_T003550,CUST_0416,Returning,Food,Fresh Apples (1kg),3,2.5,5.96,0,0,17.87,1.43,19.3,10.37,58,Cash,Saturday,March,21,19.3,1
2024-03-23,21:59:00,Store_B,Store_B_T003540,CUST_0300,Returning,Pharmaceuticals,Cough Syrup,2,3,13.59,0,0,27.18,2.17,29.35,21.18,77.9,Credit Card,Saturday,March,21,43.81,2
2024-03-23,21:59:00,Store_B,Store_B_T003540,CUST_0300,Returning,Food,Breakfast Cereal,2,2.5,6.69,0,0,13.39,1.07,14.46,8.39,62.6,Credit Card,Saturday,March,21,43.81,2
2024-03-24,08:13:00,Store_B,Store_B_T003593,CUST_0465,Returning,Food,Greek Yogurt,1,1.8,4.61,0,0,4.61,0.37,4.98,2.81,61,Debit Card,Sunday,March,8,101.93,3
2024-03-24,08:13:00,Store_B,Store_B_T003593,CUST_0465,Returning,Textiles,Cotton Bedsheet Set,1,15,47.98,0,0,47.98,3.84,51.82,32.98,68.7,Debit Card,Sunday,March,8,101.93,3
2024-03-24,08:13:00,Store_B,Store_B_T003593,CUST_0465,Returning,Electronics,Phone Charger,2,5,20.89,0,0,41.78,3.34,45.13,31.78,76.1,Debit Card,Sunday,March,8,101.93,3
2024-03-24,08:44:00,Store_B,Store_B_T003620,CUST_0321,Returning,Food,Olive Oil (500ml),1,4,9.84,16.4,1.62,8.23,0.66,8.89,4.23,51.4,Cash,Sunday,March,8,24.68,2
2024-03-24,08:44:00,Store_B,Store_B_T003620,CUST_0321,Returning,Textiles,Bath Towel,1,4,14.63,0,0,14.63,1.17,15.8,10.63,72.7,Cash,Sunday,March,8,24.68,2
2024-03-24,08:47:00,Store_B,Store_B_T003619,CUST_0466,Returning,Electronics,Phone Charger,1,5,19.56,0,0,19.56,1.56,21.12,14.56,74.4,Debit Card,Sunday,March,8,34.08,2
2024-03-24,08:47:00,Store_B,Store_B_T003619,CUST_0466,Returning,Food,Fresh Apples (1kg),2,2.5,6,0,0,11.99,0.96,12.95,6.99,58.3,Debit Card,Sunday,March,8,34.08,2
2024-03-24,09:02:00,Store_B,Store_B_T003612,CUST_0289,Returning,Electronics,Tablet Case,1,10,29.07,0,0,29.07,2.33,31.4,19.07,65.6,Cash,Sunday,March,9,42.78,3
2024-03-24,09:02:00,Store_B,Store_B_T003612,CUST_0289,Returning,Food,Greek Yogurt,1,1.8,4.32,0,0,4.32,0.35,4.66,2.52,58.3,Cash,Sunday,March,9,42.78,3
2024-03-24,09:02:00,Store_B,Store_B_T003612,CUST_0289,Returning,Food,Fresh Apples (1kg),1,2.5,6.22,0,0,6.22,0.5,6.72,3.72,59.8,Cash,Sunday,March,9,42.78,3
2024-03-24,09:20:00,Store_B,Store_B_T003613,CUST_0427,Returning,Electronics,Bluetooth Headphones,1,25,81.65,0,0,81.65,6.53,88.19,56.65,69.4,Mobile Payment,Sunday,March,9,88.19,1
2024-03-24,09:21:00,Store_B,Store_B_T003603,CUST_0122,Returning,Textiles,Dress Shirt,1,10,33.45,0,0,33.45,2.68,36.12,23.45,70.1,Credit Card,Sunday,March,9,49.72,2
2024-03-24,09:21:00,Store_B,Store_B_T003603,CUST_0122,Returning,Food,Breakfast Cereal,2,2.5,6.9,8.7,1.21,12.59,1.01,13.59,7.59,60.3,Credit Card,Sunday,March,9,49.72,2
2024-03-24,09:27:00,Store_B,Store_B_T003588,CUST_0074,Returning,Electronics,Bluetooth Headphones,1,25,82.41,0,0,82.41,6.59,89.01,57.41,69.7,Credit Card,Sunday,March,9,131.19,2
2024-03-24,09:27:00,Store_B,Store_B_T003588,CUST_0074,Returning,Electronics,Wireless Mouse,1,15,39.06,0,0,39.06,3.12,42.18,24.06,61.6,Credit Card,Sunday,March,9,131.19,2
2024-03-24,09:53:00,Store_B,Store_B_T003599,CUST_8123,New,Textiles,Men's Basic T-Shirt,1,3.5,13.23,0,0,13.23,1.06,14.28,9.73,73.5,Debit Card,Sunday,March,9,14.28,1
2024-03-24,09:53:00,Store_B,Store_B_T003604,CUST_0115,Returning,Food,Whole Wheat Bread,1,1.5,3.94,0,0,3.94,0.32,4.25,2.44,61.9,Debit Card,Sunday,March,9,4.25,1
2024-03-24,10:18:00,Store_B,Store_B_T003583,CUST_0160,Returning,Textiles,Cotton Bedsheet Set,1,15,48.59,11.5,5.6,42.99,3.44,46.43,27.99,65.1,Gift Card,Sunday,March,10,46.43,1
2024-03-24,10:30:00,Store_B,Store_B_T003625,CUST_0326,Returning,Electronics,Phone Charger,1,5,20.01,0,0,20.01,1.6,21.61,15.01,75,Cash,Sunday,March,10,55.52,2
2024-03-24,10:30:00,Store_B,Store_B_T003625,CUST_0326,Returning,Electronics,Tablet Case,1,10,31.4,0,0,31.4,2.51,33.91,21.4,68.2,Cash,Sunday,March,10,55.52,2
2024-03-24,10:38:00,Store_B,Store_B_T003616,CUST_0307,Returning,Textiles,Kids' Jeans,2,12,31.45,0,0,62.9,5.03,67.94,38.9,61.8,Credit Card,Sunday,March,10,96.35,2
2024-03-24,10:38:00,Store_B,Store_B_T003616,CUST_0307,Returning,Pharmaceuticals,Pain Relief Tablets,3,2.5,8.77,0,0,26.31,2.1,28.41,18.81,71.5,Credit Card,Sunday,March,10,96.35,2
2024-03-24,10:46:00,Store_B,Store_B_T003627,CUST_0112,Returning,Electronics,Portable Speaker,1,35,104.13,0,0,104.13,8.33,112.47,69.13,66.4,Credit Card,Sunday,March,10,118.75,2
2024-03-24,10:46:00,Store_B,Store_B_T003627,CUST_0112,Returning,Food,Fresh Apples (1kg),1,2.5,5.82,0,0,5.82,0.47,6.28,3.32,57,Credit Card,Sunday,March,10,118.75,2
2024-03-24,11:09:00,Store_B,Store_B_T003626,CUST_0335,Returning,Textiles,Winter Jacket,1,25,79.12,0,0,79.12,6.33,85.45,54.12,68.4,Credit Card,Sunday,March,11,115.87,2
2024-03-24,11:09:00,Store_B,Store_B_T003626,CUST_0335,Returning,Pharmaceuticals,Pain Relief Tablets,3,2.5,9.39,0,0,28.16,2.25,30.41,20.66,73.4,Credit Card,Sunday,March,11,115.87,2
2024-03-24,11:38:00,Store_B,Store_B_T003609,CUST_0389,Returning,Food,Pasta Pack,1,1,2.89,0,0,2.89,0.23,3.12,1.89,65.4,Mobile Payment,Sunday,March,11,3.12,1
2024-03-24,11:39:00,Store_B,Store_B_T003617,CUST_7839,New,Pharmaceuticals,Pain Relief Tablets,1,2.5,8.86,16.6,1.47,7.39,0.59,7.98,4.89,66.2,Credit Card,Sunday,March,11,187.55,2
2024-03-24,11:39:00,Store_B,Store_B_T003617,CUST_7839,New,Electronics,Bluetooth Headphones,2,25,83.14,0,0,166.27,13.3,179.58,116.27,69.9,Credit Card,Sunday,March,11,187.55,2
2024-03-24,12:10:00,Store_B,Store_B_T003597,CUST_0220,Returning,Textiles,Kids' Jeans,2,12,30.99,0,0,61.97,4.96,66.93,37.97,61.3,Gift Card,Sunday,March,12,90.45,2
2024-03-24,12:10:00,Store_B,Store_B_T003597,CUST_0220,Returning,Food,Breakfast Cereal,3,2.5,7.26,0,0,21.77,1.74,23.51,14.27,65.6,Gift Card,Sunday,March,12,90.45,2
2024-03-24,12:10:00,Store_B,Store_B_T003618,CUST_0283,Returning,Textiles,Kids' Jeans,1,12,30.05,9.6,2.87,27.18,2.17,29.35,15.18,55.8,Credit Card,Sunday,March,12,36.62,2
2024-03-24,12:10:00,Store_B,Store_B_T003618,CUST_0283,Returning,Food,Breakfast Cereal,1,2.5,6.73,0,0,6.73,0.54,7.27,4.23,62.9,Credit Card,Sunday,March,12,36.62,2
2024-03-24,12:14:00,Store_B,Store_B_T003624,CUST_0251,Returning,Pharmaceuticals,Hand Sanitizer,1,1.5,5.02,0,0,5.02,0.4,5.42,3.52,70.1,Debit Card,Sunday,March,12,69.33,3
2024-03-24,12:14:00,Store_B,Store_B_T003624,CUST_0251,Returning,Food,Breakfast Cereal,1,2.5,7.22,0,0,7.22,0.58,7.8,4.72,65.4,Debit Card,Sunday,March,12,69.33,3
2024-03-24,12:14:00,Store_B,Store_B_T003624,CUST_0251,Returning,Electronics,Tablet Case,2,10,29.26,11.2,6.56,51.96,4.16,56.11,31.96,61.5,Debit Card,Sunday,March,12,69.33,3
2024-03-24,12:16:00,Store_B,Store_B_T003595,CUST_8654,New,Pharmaceuticals,Hand Sanitizer,1,1.5,4.95,0,0,4.95,0.4,5.35,3.45,69.7,Gift Card,Sunday,March,12,5.35,1
2024-03-24,12:49:00,Store_B,Store_B_T003600,CUST_0023,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,15.49,0,0,15.49,1.24,16.73,10.49,67.7,Mobile Payment,Sunday,March,12,255.97,3
2024-03-24,12:49:00,Store_B,Store_B_T003600,CUST_0023,Returning,Electronics,Smart Watch,1,80,200.94,0,0,200.94,16.07,217.01,120.94,60.2,Mobile Payment,Sunday,March,12,255.97,3
2024-03-24,12:49:00,Store_B,Store_B_T003600,CUST_0023,Returning,Food,Breakfast Cereal,3,2.5,6.86,0,0,20.58,1.65,22.23,13.08,63.6,Mobile Payment,Sunday,March,12,255.97,3
2024-03-24,13:37:00,Store_B,Store_B_T003601,CUST_8539,New,Food,Olive Oil (500ml),2,4,10.03,0,0,20.06,1.6,21.66,12.06,60.1,Gift Card,Sunday,March,13,73.82,2
2024-03-24,13:37:00,Store_B,Store_B_T003601,CUST_8539,New,Pharmaceuticals,Vitamin C Supplements,3,5,16.1,0,0,48.29,3.86,52.16,33.29,68.9,Gift Card,Sunday,March,13,73.82,2
2024-03-24,13:40:00,Store_B,Store_B_T003596,CUST_0203,Returning,Electronics,Phone Charger,1,5,20.95,0,0,20.95,1.68,22.63,15.95,76.1,Gift Card,Sunday,March,13,83.03,3
2024-03-24,13:40:00,Store_B,Store_B_T003596,CUST_0203,Returning,Pharmaceuticals,First Aid Kit,2,8,23.93,0,0,47.87,3.83,51.7,31.87,66.6,Gift Card,Sunday,March,13,83.03,3
2024-03-24,13:40:00,Store_B,Store_B_T003596,CUST_0203,Returning,Food,Olive Oil (500ml),1,4,9.58,15.9,1.52,8.06,0.64,8.71,4.06,50.4,Gift Card,Sunday,March,13,83.03,3
2024-03-24,13:42:00,Store_B,Store_B_T003582,CUST_7407,New,Food,Greek Yogurt,1,1.8,4.43,0,0,4.43,0.35,4.78,2.63,59.4,Debit Card,Sunday,March,13,10.12,2
2024-03-24,13:42:00,Store_B,Store_B_T003582,CUST_7407,New,Pharmaceuticals,Hand Sanitizer,1,1.5,4.94,0,0,4.94,0.4,5.34,3.44,69.7,Debit Card,Sunday,March,13,10.12,2
2024-03-24,13:48:00,Store_B,Store_B_T003590,CUST_0054,Returning,Textiles,Women's Blouse,2,8,26.23,0,0,52.45,4.2,56.65,36.45,69.5,Debit Card,Sunday,March,13,56.65,1
2024-03-24,14:00:00,Store_B,Store_B_T003610,CUST_7416,New,Food,Chicken Breast (1kg),1,6,12.39,0,0,12.39,0.99,13.38,6.39,51.6,Credit Card,Sunday,March,14,13.38,1
2024-03-24,14:45:00,Store_B,Store_B_T003591,CUST_0422,Returning,Pharmaceuticals,Bandages Pack,1,2,7.16,0,0,7.16,0.57,7.73,5.16,72,Cash,Sunday,March,14,23.34,2
2024-03-24,14:45:00,Store_B,Store_B_T003591,CUST_0422,Returning,Textiles,Bath Towel,1,4,14.45,0,0,14.45,1.16,15.61,10.45,72.3,Cash,Sunday,March,14,23.34,2
2024-03-24,15:06:00,Store_B,Store_B_T003607,CUST_0401,Returning,Food,Olive Oil (500ml),1,4,9.75,0,0,9.75,0.78,10.53,5.75,59,Credit Card,Sunday,March,15,31.06,2
2024-03-24,15:06:00,Store_B,Store_B_T003607,CUST_0401,Returning,Electronics,Phone Charger,1,5,19.01,0,0,19.01,1.52,20.54,14.01,73.7,Credit Card,Sunday,March,15,31.06,2
2024-03-24,15:15:00,Store_B,Store_B_T003623,CUST_6480,New,Textiles,Men's Basic T-Shirt,2,3.5,13.33,0,0,26.67,2.13,28.8,19.67,73.8,Credit Card,Sunday,March,15,34.1,2
2024-03-24,15:15:00,Store_B,Store_B_T003623,CUST_6480,New,Food,Organic Milk (1L),1,2,4.91,0,0,4.91,0.39,5.3,2.91,59.2,Credit Card,Sunday,March,15,34.1,2
2024-03-24,15:29:00,Store_B,Store_B_T003579,CUST_0264,Returning,Electronics,USB Flash Drive,1,8,25.27,0,0,25.27,2.02,27.29,17.27,68.3,Cash,Sunday,March,15,55.15,2
2024-03-24,15:29:00,Store_B,Store_B_T003579,CUST_0264,Returning,Textiles,Women's Blouse,1,8,25.79,0,0,25.79,2.06,27.85,17.79,69,Cash,Sunday,March,15,55.15,2
2024-03-24,16:30:00,Store_B,Store_B_T003580,CUST_0074,Returning,Food,Breakfast Cereal,3,2.5,6.88,0,0,20.64,1.65,22.29,13.14,63.7,Credit Card,Sunday,March,16,242.3,2
2024-03-24,16:30:00,Store_B,Store_B_T003580,CUST_0074,Returning,Electronics,Smart Watch,1,80,203.71,0,0,203.71,16.3,220.01,123.71,60.7,Credit Card,Sunday,March,16,242.3,2
2024-03-24,16:46:00,Store_B,Store_B_T003592,CUST_0001,Returning,Textiles,Athletic Shorts,2,6,19.36,0,0,38.73,3.1,41.83,26.73,69,Debit Card,Sunday,March,16,49.03,2
2024-03-24,16:46:00,Store_B,Store_B_T003592,CUST_0001,Returning,Food,Breakfast Cereal,1,2.5,6.67,0,0,6.67,0.53,7.2,4.17,62.5,Debit Card,Sunday,March,16,49.03,2
2024-03-24,17:03:00,Store_B,Store_B_T003585,CUST_0314,Returning,Food,Chicken Breast (1kg),1,6,13,0,0,13,1.04,14.04,7,53.8,Mobile Payment,Sunday,March,17,25.36,2
2024-03-24,17:03:00,Store_B,Store_B_T003585,CUST_0314,Returning,Food,Olive Oil (500ml),1,4,10.49,0,0,10.49,0.84,11.32,6.49,61.9,Mobile Payment,Sunday,March,17,25.36,2
2024-03-24,17:28:00,Store_B,Store_B_T003621,CUST_0171,Returning,Textiles,Cotton Bedsheet Set,1,15,49.62,0,0,49.62,3.97,53.59,34.62,69.8,Credit Card,Sunday,March,17,147.21,3
2024-03-24,17:28:00,Store_B,Store_B_T003621,CUST_0171,Returning,Food,Whole Wheat Bread,2,1.5,3.8,0,0,7.6,0.61,8.21,4.6,60.5,Credit Card,Sunday,March,17,147.21,3
2024-03-24,17:28:00,Store_B,Store_B_T003621,CUST_0171,Returning,Textiles,Winter Jacket,1,25,79.08,0,0,79.08,6.33,85.4,54.08,68.4,Credit Card,Sunday,March,17,147.21,3
2024-03-24,17:39:00,Store_B,Store_B_T003606,CUST_0148,Returning,Food,Fresh Apples (1kg),1,2.5,6.06,0,0,6.06,0.48,6.55,3.56,58.8,Debit Card,Sunday,March,17,23.83,2
2024-03-24,17:39:00,Store_B,Store_B_T003606,CUST_0148,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,16.01,0,0,16.01,1.28,17.29,11.01,68.8,Debit Card,Sunday,March,17,23.83,2
2024-03-24,17:41:00,Store_B,Store_B_T003586,CUST_6769,New,Textiles,Bath Towel,1,4,14.53,0,0,14.53,1.16,15.69,10.53,72.5,Credit Card,Sunday,March,17,15.69,1
2024-03-24,17:55:00,Store_B,Store_B_T003605,CUST_8036,New,Textiles,Bath Towel,3,4,14.37,0,0,43.12,3.45,46.57,31.12,72.2,Credit Card,Sunday,March,17,90.89,2
2024-03-24,17:55:00,Store_B,Store_B_T003605,CUST_8036,New,Textiles,Women's Blouse,2,8,24.68,16.9,8.33,41.03,3.28,44.32,25.03,61,Credit Card,Sunday,March,17,90.89,2
2024-03-24,18:01:00,Store_B,Store_B_T003587,CUST_7615,New,Textiles,Bath Towel,1,4,14.71,0,0,14.71,1.18,15.89,10.71,72.8,Debit Card,Sunday,March,18,15.89,1
2024-03-24,18:03:00,Store_B,Store_B_T003594,CUST_0291,Returning,Textiles,Athletic Shorts,1,6,20.71,0,0,20.71,1.66,22.36,14.71,71,Credit Card,Sunday,March,18,614.42,2
2024-03-24,18:03:00,Store_B,Store_B_T003594,CUST_0291,Returning,Electronics,Smart Watch,3,80,206.36,11.4,70.88,548.2,43.86,592.06,308.2,56.2,Credit Card,Sunday,March,18,614.42,2
2024-03-24,18:24:00,Store_B,Store_B_T003611,CUST_0210,Returning,Pharmaceuticals,Vitamin C Supplements,2,5,15.85,13.8,4.39,27.31,2.18,29.49,17.31,63.4,Credit Card,Sunday,March,18,50.39,2
2024-03-24,18:24:00,Store_B,Store_B_T003611,CUST_0210,Returning,Pharmaceuticals,Allergy Medicine,1,6,19.35,0,0,19.35,1.55,20.9,13.35,69,Credit Card,Sunday,March,18,50.39,2
2024-03-24,18:38:00,Store_B,Store_B_T003581,CUST_0363,Returning,Pharmaceuticals,Thermometer,1,12,31.36,0,0,31.36,2.51,33.87,19.36,61.7,Credit Card,Sunday,March,18,98.13,2
2024-03-24,18:38:00,Store_B,Store_B_T003581,CUST_0363,Returning,Pharmaceuticals,Allergy Medicine,3,6,19.83,0,0,59.5,4.76,64.26,41.5,69.7,Credit Card,Sunday,March,18,98.13,2
2024-03-24,18:50:00,Store_B,Store_B_T003584,CUST_0013,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,16.51,0,0,16.51,1.32,17.83,11.51,69.7,Cash,Sunday,March,18,234.16,3
2024-03-24,18:50:00,Store_B,Store_B_T003584,CUST_0013,Returning,Food,Breakfast Cereal,1,2.5,7.16,0,0,7.16,0.57,7.74,4.66,65.1,Cash,Sunday,March,18,234.16,3
2024-03-24,18:50:00,Store_B,Store_B_T003584,CUST_0013,Returning,Electronics,Smart Watch,1,80,193.14,0,0,193.14,15.45,208.59,113.14,58.6,Cash,Sunday,March,18,234.16,3
2024-03-24,19:01:00,Store_B,Store_B_T003608,CUST_0115,Returning,Electronics,Smart Watch,1,80,202.62,0,0,202.62,16.21,218.83,122.62,60.5,Debit Card,Sunday,March,19,303.75,2
2024-03-24,19:01:00,Store_B,Store_B_T003608,CUST_0115,Returning,Pharmaceuticals,Thermometer,3,12,30.45,13.9,12.73,78.62,6.29,84.91,42.62,54.2,Debit Card,Sunday,March,19,303.75,2
2024-03-24,19:11:00,Store_B,Store_B_T003589,CUST_0313,Returning,Food,Organic Milk (1L),2,2,5.04,0,0,10.08,0.81,10.88,6.08,60.3,Credit Card,Sunday,March,19,10.88,1
2024-03-24,20:35:00,Store_B,Store_B_T003622,CUST_0152,Returning,Pharmaceuticals,Allergy Medicine,1,6,18.54,0,0,18.54,1.48,20.02,12.54,67.6,Credit Card,Sunday,March,20,20.02,1
2024-03-24,20:44:00,Store_B,Store_B_T003614,CUST_0495,Returning,Food,Olive Oil (500ml),1,4,10.41,0,0,10.41,0.83,11.24,6.41,61.6,Credit Card,Sunday,March,20,11.24,1
2024-03-24,20:58:00,Store_B,Store_B_T003598,CUST_0186,Returning,Textiles,Kids' Jeans,1,12,28.85,0,0,28.85,2.31,31.15,16.85,58.4,Debit Card,Sunday,March,20,31.15,1
2024-03-24,21:16:00,Store_B,Store_B_T003602,CUST_0255,Returning,Pharmaceuticals,Thermometer,1,12,28.81,0,0,28.81,2.3,31.11,16.81,58.3,Credit Card,Sunday,March,21,35.74,2
2024-03-24,21:16:00,Store_B,Store_B_T003602,CUST_0255,Returning,Food,Greek Yogurt,1,1.8,4.28,0,0,4.28,0.34,4.63,2.48,58,Credit Card,Sunday,March,21,35.74,2
2024-03-24,21:31:00,Store_B,Store_B_T003615,CUST_0018,Returning,Textiles,Kids' Jeans,3,12,29.56,0,0,88.69,7.1,95.79,52.69,59.4,Debit Card,Sunday,March,21,105.16,2
2024-03-24,21:31:00,Store_B,Store_B_T003615,CUST_0018,Returning,Pharmaceuticals,Pain Relief Tablets,1,2.5,8.68,0,0,8.68,0.69,9.37,6.18,71.2,Debit Card,Sunday,March,21,105.16,2
2024-03-25,08:24:00,Store_B,Store_B_T003671,CUST_0489,Returning,Pharmaceuticals,Hand Sanitizer,2,1.5,4.77,0,0,9.54,0.76,10.3,6.54,68.5,Credit Card,Monday,March,8,53.73,2
2024-03-25,08:24:00,Store_B,Store_B_T003671,CUST_0489,Returning,Electronics,Wireless Mouse,1,15,40.21,0,0,40.21,3.22,43.43,25.21,62.7,Credit Card,Monday,March,8,53.73,2
2024-03-25,08:27:00,Store_B,Store_B_T003648,CUST_8201,New,Textiles,Women's Blouse,1,8,26.03,0,0,26.03,2.08,28.12,18.03,69.3,Cash,Monday,March,8,55.28,2
2024-03-25,08:27:00,Store_B,Store_B_T003648,CUST_8201,New,Pharmaceuticals,First Aid Kit,1,8,25.15,0,0,25.15,2.01,27.16,17.15,68.2,Cash,Monday,March,8,55.28,2
